,code,type,name,group,market
12581,066198,上市認購(售)權證,華碩統一03購01,,上市
12582,066199,上市認購(售)權證,金像電統一02購01,,上市
12583,066200,上市認購(售)權證,建準統一02購01,,上市
12584,066201,上市認購(售)權證,大毅統一02購01,,上市
12585,066202,上市認購(售)權證,大立光統一02購07,,上市
12586,066203,上市認購(售)權證,景碩統一03購01,,上市
12587,066204,上市認購(售)權證,京鼎統一02購01,,上市
12588,066205,上市認購(售)權證,京鼎統一03購01,,上市
12589,066206,上市認購(售)權證,聯鈞統一01購01,,上市
12590,066207,上市認購(售)權證,聯鈞統一01購02,,上市
12591,066208,上市認購(售)權證,聯鈞統一02購01,,上市
12592,066209,上市認購(售)權證,聯鈞統一03購01,,上市
12593,066210,上市認購(售)權證,瑞祺統一02購01,,上市
12594,066211,上市認購(售)權證,瑞祺統一04購01,,上市
12595,066212,上市認購(售)權證,惠特統一01購01,,上市
12596,066213,上市認購(售)權證,惠特統一03購01,,上市
12597,066214,上市認購(售)權證,惠特統一03購02,,上市
12598,066215,上市認購(售)權證,惠特統一04購01,,上市
12599,066216,上市認購(售)權證,南電統一03購01,,上市
12600,066217,上市認購(售)權證,美利達統一03購01,,上市
12601,066218,上市認購(售)權證,美利達統一03購02,,上市
12602,066219,上市認購(售)權證,惠特元富01購01,,上市
12603,066220,上市認購(售)權證,矽格台新01購01,,上市
12604,066221,上市認購(售)權證,康友台新01購01,,上市
12605,066222,上市認購(售)權證,生達國泰02購01,,上市
12606,066223,上市認購(售)權證,拓凱國泰03購01,,上市
12607,066224,上市認購(售)權證,眾達國泰03購01,,上市
12608,066225,上市認購(售)權證,松翰國泰03購01,,上市
12609,066226,上市認購(售)權證,惠特國泰03購01,,上市
12610,066227,上市認購(售)權證,惠特國泰03購02,,上市
12611,066228,上市認購(售)權證,嘉基國泰02購01,,上市
12612,066229,上市認購(售)權證,力山富邦04購01,,上市
12613,066230,上市認購(售)權證,南帝富邦02購01,,上市
12614,066231,上市認購(售)權證,友訊富邦02購01,,上市
12615,066232,上市認購(售)權證,聯強富邦03購01,,上市
12616,066233,上市認購(售)權證,華碩富邦02購01,,上市
12617,066234,上市認購(售)權證,群光富邦04購01,,上市
12618,066235,上市認購(售)權證,大毅富邦04購01,,上市
12619,066236,上市認購(售)權證,潤泰全富邦01購01,,上市
12620,066237,上市認購(售)權證,京鼎富邦04購01,,上市
12621,066238,上市認購(售)權證,聯鈞富邦03購01,,上市
12622,066239,上市認購(售)權證,拓凱富邦02購01,,上市
12623,066240,上市認購(售)權證,泰鼎富邦03購01,,上市
12624,066241,上市認購(售)權證,瑞祺富邦03購01,,上市
12625,066242,上市認購(售)權證,惠特富邦03購01,,上市
12626,066243,上市認購(售)權證,潤泰新富邦03購01,,上市
12627,066244,上市認購(售)權證,臺指反元大04購01,,上市
12628,066245,上市認購(售)權證,道瓊反元大02購01,,上市
12629,066246,上市認購(售)權證,中化元大01購01,,上市
12630,066247,上市認購(售)權證,中化元大01購02,,上市
12631,066248,上市認購(售)權證,長興元大01購01,,上市
12632,066249,上市認購(售)權證,生達元大01購01,,上市
12633,066250,上市認購(售)權證,大成鋼元大01購01,,上市
12634,066251,上市認購(售)權證,川湖元大01購01,,上市
12635,066252,上市認購(售)權證,南港元大01購02,,上市
12636,066253,上市認購(售)權證,泰豐元大01購01,,上市
12637,066254,上市認購(售)權證,南帝元大01購01,,上市
12638,066255,上市認購(售)權證,英利元大01購01,,上市
12639,066256,上市認購(售)權證,華通元大02購02,,上市
12640,066257,上市認購(售)權證,台積電元大01購09,,上市
12641,066258,上市認購(售)權證,台積電元大01購10,,上市
12642,066259,上市認購(售)權證,聯強元大01購01,,上市
12643,066260,上市認購(售)權證,聯強元大01購02,,上市
12644,066261,上市認購(售)權證,華碩元大01購01,,上市
12645,066262,上市認購(售)權證,華碩元大01購02,,上市
12646,066263,上市認購(售)權證,華碩元大02購01,,上市
12647,066264,上市認購(售)權證,金像電元大01購01,,上市
12648,066265,上市認購(售)權證,精元元大01購01,,上市
12649,066266,上市認購(售)權證,強茂元大01購01,,上市
12650,066267,上市認購(售)權證,強茂元大01購02,,上市
12651,066268,上市認購(售)權證,宏達電元大01購02,,上市
12652,066269,上市認購(售)權證,宏達電元大01購03,,上市
12653,066270,上市認購(售)權證,國揚元大01購01,,上市
12654,066271,上市認購(售)權證,東森元大01購01,,上市
12655,066272,上市認購(售)權證,聯陽元大01購01,,上市
12656,066273,上市認購(售)權證,晶技元大01購02,,上市
12657,066274,上市認購(售)權證,景碩元大01購02,,上市
12658,066275,上市認購(售)權證,台勝科元大01購01,,上市
12659,066276,上市認購(售)權證,敦泰元大01購01,,上市
12660,066277,上市認購(售)權證,敦泰元大01購02,,上市
12661,066278,上市認購(售)權證,健策元大02購01,,上市
12662,066279,上市認購(售)權證,拓凱元大01購01,,上市
12663,066280,上市認購(售)權證,眾達元大01購01,,上市
12664,066281,上市認購(售)權證,眾達元大02購01,,上市
12665,066282,上市認購(售)權證,鎧勝元大01購01,,上市
12666,066283,上市認購(售)權證,鎧勝元大01購02,,上市
12667,066284,上市認購(售)權證,松翰元大01購01,,上市
12668,066285,上市認購(售)權證,松翰元大01購02,,上市
12669,066286,上市認購(售)權證,瑞祺元大01購01,,上市
12670,066287,上市認購(售)權證,訊芯元大01購01,,上市
12671,066288,上市認購(售)權證,晶碩元大01購01,,上市
12672,066289,上市認購(售)權證,晶碩元大02購01,,上市
12673,066290,上市認購(售)權證,台塑化元大01購01,,上市
12674,066291,上市認購(售)權證,惠特元大01購01,,上市
12675,066292,上市認購(售)權證,惠特元大01購02,,上市
12676,066293,上市認購(售)權證,惠特元大02購01,,上市
12677,066294,上市認購(售)權證,嘉基元大01購01,,上市
12678,066295,上市認購(售)權證,昇陽半元大01購01,,上市
12679,066296,上市認購(售)權證,昇陽半元大01購02,,上市
12680,066297,上市認購(售)權證,美利達元大01購01,,上市
12681,066298,上市認購(售)權證,美利達元大01購02,,上市
12682,066299,上市認購(售)權證,潤泰新元大01購01,,上市
12683,066300,上市認購(售)權證,潤泰新元大01購02,,上市
12684,066301,上市認購(售)權證,大成永豐01購01,,上市
12685,066302,上市認購(售)權證,卜蜂永豐01購01,,上市
12686,066303,上市認購(售)權證,泰山永豐01購01,,上市
12687,066304,上市認購(售)權證,聯華永豐01購01,,上市
12688,066305,上市認購(售)權證,華夏永豐01購01,,上市
12689,066306,上市認購(售)權證,亞聚永豐01購01,,上市
12690,066307,上市認購(售)權證,華城永豐01購01,,上市
12691,066308,上市認購(售)權證,中化永豐01購01,,上市
12692,066309,上市認購(售)權證,永光永豐01購01,,上市
12693,066310,上市認購(售)權證,長興永豐01購01,,上市
12694,066311,上市認購(售)權證,生達永豐01購01,,上市
12695,066312,上市認購(售)權證,川湖永豐01購01,,上市
12696,066313,上市認購(售)權證,泰豐永豐01購01,,上市
12697,066314,上市認購(售)權證,台橡永豐01購01,,上市
12698,066315,上市認購(售)權證,南帝永豐01購01,,上市
12699,066316,上市認購(售)權證,台船永豐01購01,,上市
12700,066317,上市認購(售)權證,英利永豐01購01,,上市
12701,066318,上市認購(售)權證,友訊永豐01購01,,上市
12702,066319,上市認購(售)權證,聯強永豐01購01,,上市
12703,066320,上市認購(售)權證,順德永豐01購01,,上市
12704,066321,上市認購(售)權證,華碩永豐01購01,,上市
12705,066322,上市認購(售)權證,群光永豐01購01,,上市
12706,066323,上市認購(售)權證,精元永豐01購01,,上市
12707,066324,上市認購(售)權證,仲琦永豐01購01,,上市
12708,066325,上市認購(售)權證,可成永豐01購01,,上市
12709,066326,上市認購(售)權證,敦陽科永豐01購01,,上市
12710,066327,上市認購(售)權證,強茂永豐01購01,,上市
12711,066328,上市認購(售)權證,國揚永豐01購01,,上市
12712,066329,上市認購(售)權證,達欣工永豐01購01,,上市
12713,066330,上市認購(售)權證,新興永豐01購01,,上市
12714,066331,上市認購(售)權證,東森永豐01購01,,上市
12715,066332,上市認購(售)權證,慧洋永豐01購01,,上市
12716,066333,上市認購(售)權證,晶華永豐01購01,,上市
12717,066334,上市認購(售)權證,京城銀永豐01購01,,上市
12718,066335,上市認購(售)權證,潤泰全永豐01購01,,上市
12719,066336,上市認購(售)權證,聯陽永豐01購01,,上市
12720,066337,上市認購(售)權證,聯陽永豐01購02,,上市
12721,066338,上市認購(售)權證,德律永豐01購01,,上市
12722,066339,上市認購(售)權證,總太永豐01購01,,上市
12723,066340,上市認購(售)權證,敦泰永豐01購01,,上市
12724,066341,上市認購(售)權證,永信永豐01購01,,上市
12725,066342,上市認購(售)權證,上緯控永豐01購01,,上市
12726,066343,上市認購(售)權證,佳醫永豐01購01,,上市
12727,066344,上市認購(售)權證,拓凱永豐01購01,,上市
12728,066345,上市認購(售)權證,正文永豐01購01,,上市
12729,066346,上市認購(售)權證,眾達永豐01購01,,上市
12730,066347,上市認購(售)權證,鎧勝永豐01購01,,上市
12731,066348,上市認購(售)權證,松翰永豐01購01,,上市
12732,066349,上市認購(售)權證,聚碩永豐01購01,,上市
12733,066350,上市認購(售)權證,達麗永豐01購01,,上市
12734,066351,上市認購(售)權證,關貿永豐01購01,,上市
12735,066352,上市認購(售)權證,晶碩永豐01購01,,上市
12736,066353,上市認購(售)權證,台塑化永豐01購01,,上市
12737,066354,上市認購(售)權證,緯穎永豐01購01,,上市
12738,066355,上市認購(售)權證,惠特永豐01購01,,上市
12739,066356,上市認購(售)權證,嘉基永豐01購01,,上市
12740,066357,上市認購(售)權證,昇陽半永豐01購01,,上市
12741,066358,上市認購(售)權證,美利達永豐01購01,,上市
12742,066359,上市認購(售)權證,潤泰新永豐01購01,,上市
12743,066360,上市認購(售)權證,致茂中信05購01,,上市
12744,066361,上市認購(售)權證,微星中信05購01,,上市
12745,066362,上市認購(售)權證,瑞昱中信05購01,,上市
12746,066363,上市認購(售)權證,美律中信05購01,,上市
12747,066364,上市認購(售)權證,可成中信03購01,,上市
12748,066365,上市認購(售)權證,富邦金中信03購01,,上市
12749,066366,上市認購(售)權證,信邦中信02購01,,上市
12750,066367,上市認購(售)權證,緯創中信05購01,,上市
12751,066368,上市認購(售)權證,聯鈞中信01購01,,上市
12752,066369,上市認購(售)權證,瀚宇博中信01購01,,上市
12753,066370,上市認購(售)權證,帆宣中信01購01,,上市
12754,066371,上市認購(售)權證,同欣電中信05購01,,上市
12755,066372,上市認購(售)權證,惠特中信01購01,,上市
12756,066373,上市認購(售)權證,美利達中信01購01,,上市
12757,066374,上市認購(售)權證,臺股指中信04購01,,上市
12758,066375,上市認購(售)權證,南亞科兆豐01購01,,上市
12759,066376,上市認購(售)權證,聯詠兆豐01購01,,上市
12760,066377,上市認購(售)權證,健策兆豐01購02,,上市
12761,066378,上市認購(售)權證,超眾兆豐03購01,,上市
12762,066379,上市認購(售)權證,台達電康和01購01,,上市
12763,066380,上市認購(售)權證,瑞昱康和01購02,,上市
12764,066381,上市認購(售)權證,景碩康和01購01,,上市
12765,066382,上市認購(售)權證,拓凱康和01購01,,上市
12766,066383,上市認購(售)權證,臻鼎康和01購01,,上市
12767,066384,上市認購(售)權證,訊芯康和01購01,,上市
12768,066385,上市認購(售)權證,巨大康和01購01,,上市
12769,066386,上市認購(售)權證,宏全康和01購01,,上市
12770,066387,上市認購(售)權證,FBVIX凱基03購03,,上市
12771,066388,上市認購(售)權證,力山凱基01購02,,上市
12772,066389,上市認購(售)權證,南港凱基01購01,,上市
12773,066390,上市認購(售)權證,鴻海凱基02購03,,上市
12774,066391,上市認購(售)權證,國巨凱基01購04,,上市
12775,066392,上市認購(售)權證,聯強凱基01購01,,上市
12776,066393,上市認購(售)權證,華碩凱基01購01,,上市
12777,066394,上市認購(售)權證,建準凱基01購01,,上市
12778,066395,上市認購(售)權證,可成凱基01購03,,上市
12779,066396,上市認購(售)權證,可成凱基01購04,,上市
12780,066397,上市認購(售)權證,智原凱基01購01,,上市
12781,066398,上市認購(售)權證,京鼎凱基01購02,,上市
12782,066399,上市認購(售)權證,聯鈞凱基01購02,,上市
12783,066400,上市認購(售)權證,健策凱基02購02,,上市
12784,066401,上市認購(售)權證,智伸科凱基01購02,,上市
12785,066402,上市認購(售)權證,泰鼎凱基01購02,,上市
12786,066403,上市認購(售)權證,台郡凱基01購02,,上市
12787,066404,上市認購(售)權證,瑞祺凱基02購01,,上市
12788,066405,上市認購(售)權證,晶碩凱基01購01,,上市
12789,066406,上市認購(售)權證,南六凱基01購02,,上市
12790,066407,上市認購(售)權證,昇陽半凱基01購01,,上市
12791,066408,上市認購(售)權證,致新凱基01購02,,上市
12792,066409,上市認購(售)權證,勤誠凱基01購01,,上市
12793,066410,上市認購(售)權證,潤泰新凱基01購01,,上市
12794,066411,上市認購(售)權證,南紡元大01購01,,上市
12795,066412,上市認購(售)權證,神隆元大01購01,,上市
12796,066413,上市認購(售)權證,鴻海元大01購06,,上市
12797,066414,上市認購(售)權證,鴻海元大01購07,,上市
12798,066415,上市認購(售)權證,台積電元大01購11,,上市
12799,066416,上市認購(售)權證,台積電元大01購12,,上市
12800,066417,上市認購(售)權證,台積電元大01購13,,上市
12801,066418,上市認購(售)權證,京元電元大01購02,,上市
12802,066419,上市認購(售)權證,聯發科元大01購11,,上市
12803,066420,上市認購(售)權證,宏達電元大02購01,,上市
12804,066421,上市認購(售)權證,國產元大01購01,,上市
12805,066422,上市認購(售)權證,嘉晶元大02購01,,上市
12806,066423,上市認購(售)權證,智原元大01購02,,上市
12807,066424,上市認購(售)權證,晶技元大01購03,,上市
12808,066425,上市認購(售)權證,創意元大01購03,,上市
12809,066426,上市認購(售)權證,台勝科元大01購02,,上市
12810,066427,上市認購(售)權證,牧德元大02購03,,上市
12811,066428,上市認購(售)權證,健策元大02購02,,上市
12812,066429,上市認購(售)權證,矽格元大01購01,,上市
12813,066430,上市認購(售)權證,台郡元大01購01,,上市
12814,066431,上市認購(售)權證,台郡元大02購01,,上市
12815,066432,上市認購(售)權證,南六元大01購02,,上市
12816,066433,上市認購(售)權證,南六元大02購01,,上市
12817,066434,上市認購(售)權證,台虹元大01購01,,上市
12818,066435,上市認購(售)權證,臺指反群益03購01,,上市
12819,066436,上市認購(售)權證,道瓊銀群益01購01,,上市
12820,066437,上市認購(售)權證,台泥群益02購01,,上市
12821,066438,上市認購(售)權證,南紡群益01購01,,上市
12822,066439,上市認購(售)權證,信錦群益02購01,,上市
12823,066440,上市認購(售)權證,南帝群益01購01,,上市
12824,066441,上市認購(售)權證,聯強群益01購01,,上市
12825,066442,上市認購(售)權證,華碩群益01購01,,上市
12826,066443,上市認購(售)權證,智原群益01購01,,上市
12827,066444,上市認購(售)權證,華擎群益01購03,,上市
12828,066445,上市認購(售)權證,牧德群益01購01,,上市
12829,066446,上市認購(售)權證,健策群益01購06,,上市
12830,066447,上市認購(售)權證,智伸科群益01購02,,上市
12831,066448,上市認購(售)權證,眾達群益01購01,,上市
12832,066449,上市認購(售)權證,瀚宇博群益01購01,,上市
12833,066450,上市認購(售)權證,松翰群益01購01,,上市
12834,066451,上市認購(售)權證,台郡群益01購01,,上市
12835,066452,上市認購(售)權證,晶碩群益01購01,,上市
12836,066453,上市認購(售)權證,嘉基群益01購01,,上市
12837,066454,上市認購(售)權證,金像電統一01購03,,上市
12838,066455,上市認購(售)權證,聯發科統一01購10,,上市
12839,066456,上市認購(售)權證,全新統一02購01,,上市
12840,066457,上市認購(售)權證,可成統一02購01,,上市
12841,066458,上市認購(售)權證,大毅統一02購02,,上市
12842,066459,上市認購(售)權證,智原統一01購01,,上市
12843,066460,上市認購(售)權證,智原統一03購01,,上市
12844,066461,上市認購(售)權證,智伸科統一04購01,,上市
12845,066462,上市認購(售)權證,智伸科統一04購02,,上市
12846,066463,上市認購(售)權證,鎧勝統一02購01,,上市
12847,066464,上市認購(售)權證,台郡統一02購02,,上市
12848,066465,上市認購(售)權證,同欣電統一01購05,,上市
12849,066466,上市認購(售)權證,晶碩統一02購01,,上市
12850,066467,上市認購(售)權證,晶碩統一03購01,,上市
12851,066468,上市認購(售)權證,申豐統一02購01,,上市
12852,066469,上市認購(售)權證,申豐統一02購02,,上市
12853,066470,上市認購(售)權證,惠特統一02購01,,上市
12854,066471,上市認購(售)權證,致新統一02購01,,上市
12855,066472,上市認購(售)權證,美利達統一02購01,,上市
12856,066473,上市認購(售)權證,大成鋼麥證01購01,,上市
12857,066474,上市認購(售)權證,微星麥證01購01,,上市
12858,066475,上市認購(售)權證,新光金麥證01購01,,上市
12859,066476,上市認購(售)權證,禾伸堂麥證01購01,,上市
12860,066477,上市認購(售)權證,鴻海元富07購01,,上市
12861,066478,上市認購(售)權證,鴻海元富07購02,,上市
12862,066479,上市認購(售)權證,國巨元富07購01,,上市
12863,066480,上市認購(售)權證,國巨元富07購02,,上市
12864,066481,上市認購(售)權證,華碩元富01購01,,上市
12865,066482,上市認購(售)權證,華碩元富01購02,,上市
12866,066483,上市認購(售)權證,瑞昱元富01購01,,上市
12867,066484,上市認購(售)權證,瑞昱元富07購01,,上市
12868,066485,上市認購(售)權證,台光電元富01購01,,上市
12869,066486,上市認購(售)權證,台光電元富01購02,,上市
12870,066487,上市認購(售)權證,聯詠元富01購03,,上市
12871,066488,上市認購(售)權證,聯詠元富07購01,,上市
12872,066489,上市認購(售)權證,京鼎元富04購01,,上市
12873,066490,上市認購(售)權證,創意元富07購01,,上市
12874,066491,上市認購(售)權證,麗豐元富01購01,,上市
12875,066492,上市認購(售)權證,台郡元富01購01,,上市
12876,066493,上市認購(售)權證,美利達元富01購01,,上市
12877,066494,上市認購(售)權證,旺宏國泰03購01,,上市
12878,066495,上市認購(售)權證,技嘉國泰03購01,,上市
12879,066496,上市認購(售)權證,大立光國泰03購01,,上市
12880,066497,上市認購(售)權證,大立光國泰03購02,,上市
12881,066498,上市認購(售)權證,康控國泰02購01,,上市
12882,066499,上市認購(售)權證,台郡國泰02購01,,上市
12883,066500,上市認購(售)權證,T50反1富邦03購02,,上市
12884,066501,上市認購(售)權證,鴻海富邦03購01,,上市
12885,066502,上市認購(售)權證,國巨富邦05購02,,上市
12886,066503,上市認購(售)權證,台積電富邦05購02,,上市
12887,066504,上市認購(售)權證,全新富邦03購01,,上市
12888,066505,上市認購(售)權證,可成富邦03購01,,上市
12889,066506,上市認購(售)權證,宏達電富邦03購01,,上市
12890,066507,上市認購(售)權證,和碩富邦03購01,,上市
12891,066508,上市認購(售)權證,世紀鋼富邦03購01,,上市
12892,066509,上市認購(售)權證,南亞永豐01購01,,上市
12893,066510,上市認購(售)權證,堤維西永豐01購01,,上市
12894,066511,上市認購(售)權證,劍麟永豐01購01,,上市
12895,066512,上市認購(售)權證,致茂永豐01購01,,上市
12896,066513,上市認購(售)權證,精元永豐01購02,,上市
12897,066514,上市認購(售)權證,盟立永豐01購01,,上市
12898,066515,上市認購(售)權證,強茂永豐01購02,,上市
12899,066516,上市認購(售)權證,智原永豐01購01,,上市
12900,066517,上市認購(售)權證,智伸科永豐01購01,,上市
12901,066518,上市認購(售)權證,惠特永豐01購02,,上市
12902,066519,上市認購(售)權證,達方永豐01購01,,上市
12903,066520,上市認購(售)權證,大立光第一01購01,,上市
12904,066521,上市認購(售)權證,A50反1中信03購01,,上市
12905,066522,上市認購(售)權證,建準中信01購01,,上市
12906,066523,上市認購(售)權證,智原統一02購01,,上市
12907,066524,上市認購(售)權證,創意統一02購03,,上市
12908,066525,上市認購(售)權證,創意統一03購01,,上市
12909,066526,上市認購(售)權證,創意統一05購01,,上市
12910,066527,上市認購(售)權證,泰鼎統一03購01,,上市
12911,066528,上市認購(售)權證,南電統一02購01,,上市
12912,066529,上市認購(售)權證,巨大統一03購01,,上市
12913,066530,上市認購(售)權證,美律元富04購01,,上市
12914,066531,上市認購(售)權證,智伸科元富01購01,,上市
12915,066532,上市認購(售)權證,力成元富07購01,,上市
12916,066533,上市認購(售)權證,南茂元富01購01,,上市
12917,066534,上市認購(售)權證,華通台新01購02,,上市
12918,066535,上市認購(售)權證,台積電兆豐01購01,,上市
12919,066536,上市認購(售)權證,漢唐兆豐03購01,,上市
12920,066537,上市認購(售)權證,全新兆豐01購01,,上市
12921,066538,上市認購(售)權證,信邦兆豐03購01,,上市
12922,066539,上市認購(售)權證,晶技兆豐01購02,,上市
12923,066540,上市認購(售)權證,景碩兆豐01購02,,上市
12924,066541,上市認購(售)權證,南電兆豐01購02,,上市
12925,066542,上市認購(售)權證,臺指反元大04購02,,上市
12926,066543,上市認購(售)權證,大成鋼元大01購02,,上市
12927,066544,上市認購(售)權證,鴻海元大01購08,,上市
12928,066545,上市認購(售)權證,鴻海元大01購09,,上市
12929,066546,上市認購(售)權證,鴻海元大01購10,,上市
12930,066547,上市認購(售)權證,台積電元大01購14,,上市
12931,066548,上市認購(售)權證,燿華元大02購02,,上市
12932,066549,上市認購(售)權證,京元電元大01購03,,上市
12933,066550,上市認購(售)權證,國泰金元大01購01,,上市
12934,066551,上市認購(售)權證,大立光元大01購07,,上市
12935,066552,上市認購(售)權證,大立光元大01購08,,上市
12936,066553,上市認購(售)權證,大立光元大01購09,,上市
12937,066554,上市認購(售)權證,嘉晶元大01購05,,上市
12938,066555,上市認購(售)權證,聯詠元大01購01,,上市
12939,066556,上市認購(售)權證,和鑫元大01購01,,上市
12940,066557,上市認購(售)權證,京鼎元大01購01,,上市
12941,066558,上市認購(售)權證,創意元大01購04,,上市
12942,066559,上市認購(售)權證,聯鈞元大01購03,,上市
12943,066560,上市認購(售)權證,聯鈞元大01購04,,上市
12944,066561,上市認購(售)權證,健策元大01購04,,上市
12945,066562,上市認購(售)權證,上緯控元大01購01,,上市
12946,066563,上市認購(售)權證,日月光元大01購01,,上市
12947,066564,上市認購(售)權證,智伸科元大01購01,,上市
12948,066565,上市認購(售)權證,泰鼎元大01購01,,上市
12949,066566,上市認購(售)權證,康控元大01購01,,上市
12950,066567,上市認購(售)權證,臻鼎元大01購01,,上市
12951,066568,上市認購(售)權證,聚碩元大01購01,,上市
12952,066569,上市認購(售)權證,帆宣元大01購02,,上市
12953,066570,上市認購(售)權證,力成元大02購01,,上市
12954,066571,上市認購(售)權證,矽格元大01購02,,上市
12955,066572,上市認購(售)權證,台郡元大01購02,,上市
12956,066573,上市認購(售)權證,瑞祺元大01購02,,上市
12957,066574,上市認購(售)權證,康友元大01購01,,上市
12958,066575,上市認購(售)權證,緯穎元大01購03,,上市
12959,066576,上市認購(售)權證,矽創元大01購02,,上市
12960,066577,上市認購(售)權證,巨大元大01購02,,上市
12961,066578,上市認購(售)權證,臺股指元大01購07,,上市
12962,066579,上市認購(售)權證,臺股指元大01購08,,上市
12963,066580,上市認購(售)權證,臺股指元大01購09,,上市
12964,066581,上市認購(售)權證,臺股指元大01購10,,上市
12965,066582,上市認購(售)權證,臺股指元大01購11,,上市
12966,066583,上市認購(售)權證,上証2X群益03購01,,上市
12967,066584,上市認購(售)權證,滬深2X群益03購01,,上市
12968,066585,上市認購(售)權證,臺指反群益01購01,,上市
12969,066586,上市認購(售)權證,道瓊反群益01購02,,上市
12970,066587,上市認購(售)權證,台船群益01購01,,上市
12971,066588,上市認購(售)權證,台積電群益01購06,,上市
12972,066589,上市認購(售)權證,英業達群益01購01,,上市
12973,066590,上市認購(售)權證,華新科群益01購04,,上市
12974,066591,上市認購(售)權證,華新科群益01購05,,上市
12975,066592,上市認購(售)權證,大立光群益01購06,,上市
12976,066593,上市認購(售)權證,奇鋐群益01購01,,上市
12977,066594,上市認購(售)權證,聯詠群益01購01,,上市
12978,066595,上市認購(售)權證,敦泰群益01購01,,上市
12979,066596,上市認購(售)權證,健策群益02購01,,上市
12980,066597,上市認購(售)權證,緯穎群益02購01,,上市
12981,066598,上市認購(售)權證,致新群益02購01,,上市
12982,066599,上市認購(售)權證,鴻海國泰03購02,,上市
12983,066600,上市認購(售)權證,瀚宇博國泰03購01,,上市
12984,066601,上市認購(售)權證,上証2X富邦02購01,,上市
12985,066602,上市認購(售)權證,滬深2X富邦03購01,,上市
12986,066603,上市認購(售)權證,台達電富邦05購01,,上市
12987,066604,上市認購(售)權證,台郡富邦04購01,,上市
12988,066605,上市認購(售)權證,盟立永豐01購02,,上市
12989,066606,上市認購(售)權證,聯詠永豐01購01,,上市
12990,066607,上市認購(售)權證,台郡永豐01購01,,上市
12991,066608,上市認購(售)權證,國巨麥證01購03,,上市
12992,066609,上市認購(售)權證,國巨麥證01購04,,上市
12993,066610,上市認購(售)權證,台積電麥證01購02,,上市
12994,066611,上市認購(售)權證,台積電麥證01購03,,上市
12995,066612,上市認購(售)權證,台積電麥證01購04,,上市
12996,066613,上市認購(售)權證,燿華麥證01購01,,上市
12997,066614,上市認購(售)權證,貿聯麥證01購01,,上市
12998,066615,上市認購(售)權證,長榮航康和01購01,,上市
12999,066616,上市認購(售)權證,創意康和01購01,,上市
13000,066617,上市認購(售)權證,鎧勝康和01購01,,上市
13001,066618,上市認購(售)權證,南六康和01購01,,上市
13002,066619,上市認購(售)權證,永光凱基01購01,,上市
13003,066620,上市認購(售)權證,長興凱基01購01,,上市
13004,066621,上市認購(售)權證,川湖凱基01購01,,上市
13005,066622,上市認購(售)權證,南帝凱基01購01,,上市
13006,066623,上市認購(售)權證,國巨凱基04購01,,上市
13007,066624,上市認購(售)權證,燿華凱基01購02,,上市
13008,066625,上市認購(售)權證,瑞昱凱基02購01,,上市
13009,066626,上市認購(售)權證,盟立凱基01購01,,上市
13010,066627,上市認購(售)權證,大毅凱基03購01,,上市
13011,066628,上市認購(售)權證,宏達電凱基03購01,,上市
13012,066629,上市認購(售)權證,國揚凱基01購01,,上市
13013,066630,上市認購(售)權證,東森凱基01購01,,上市
13014,066631,上市認購(售)權證,聯詠凱基03購01,,上市
13015,066632,上市認購(售)權證,智原凱基02購01,,上市
13016,066633,上市認購(售)權證,總太凱基01購01,,上市
13017,066634,上市認購(售)權證,泰碩凱基02購02,,上市
13018,066635,上市認購(售)權證,敦泰凱基01購01,,上市
13019,066636,上市認購(售)權證,健策凱基01購02,,上市
13020,066637,上市認購(售)權證,瀚宇博凱基01購02,,上市
13021,066638,上市認購(售)權證,聚碩凱基01購01,,上市
13022,066639,上市認購(售)權證,彩晶凱基05購01,,上市
13023,066640,上市認購(售)權證,達麗凱基01購01,,上市
13024,066641,上市認購(售)權證,台郡凱基03購01,,上市
13025,066642,上市認購(售)權證,臺股指凱基04購01,,上市
13026,066643,上市認購(售)權證,旺宏麥證01購01,,上市
13027,066644,上市認購(售)權證,瑞昱麥證01購01,,上市
13028,066645,上市認購(售)權證,聯發科麥證01購02,,上市
13029,066646,上市認購(售)權證,聯發科麥證01購03,,上市
13030,066647,上市認購(售)權證,聯發科麥證01購04,,上市
13031,066648,上市認購(售)權證,可成麥證01購01,,上市
13032,066649,上市認購(售)權證,華新科麥證01購02,,上市
13033,066650,上市認購(售)權證,宏達電康和01購01,,上市
13034,066651,上市認購(售)權證,創意康和01購04,,上市
13035,066652,上市認購(售)權證,聯鈞康和01購01,,上市
13036,066653,上市認購(售)權證,矽格康和01購01,,上市
13037,066654,上市認購(售)權證,上証2X凱基03購02,,上市
13038,066655,上市認購(售)權證,上証2X凱基03購03,,上市
13039,066656,上市認購(售)權證,滬深2X凱基03購02,,上市
13040,066657,上市認購(售)權證,滬深2X凱基04購01,,上市
13041,066658,上市認購(售)權證,卜蜂凱基01購01,,上市
13042,066659,上市認購(售)權證,燿華凱基03購01,,上市
13043,066660,上市認購(售)權證,群光凱基01購01,,上市
13044,066661,上市認購(售)權證,友達凱基03購01,,上市
13045,066662,上市認購(售)權證,建準凱基02購01,,上市
13046,066663,上市認購(售)權證,達欣工凱基01購01,,上市
13047,066664,上市認購(售)權證,嘉晶凱基02購01,,上市
13048,066665,上市認購(售)權證,聯詠凱基02購01,,上市
13049,066666,上市認購(售)權證,聯鈞凱基01購03,,上市
