,name,code,job,stock_num
10844,匯豐摩根士丹,6138,大股東,4087
10845,保德信金滿意,6138,大股東,1672
10846,保德高成Aa,6138,大股東,1000
10847,茂達電庫藏股,6138,大股東,1468
10848,全球人壽保險(股),6138,大股東,2585
10849,陳日昇,6138,大股東,974
10850,沈大白,6140,獨立董事,0
10851,任俊,6140,獨立董事,0
10852,黃芳祐,6140,獨立董事,0
10853,蘇文宗,6140,董事兼總經理,1117
10854,盧崑錄,6140,董事長,2530
10855,熊俊瑋,6140,董事,1601
10856,趙均珮,6140,董事,1892
10857,葉元椒,6140,董事,1023
10858,吳翠美,6140,董事,1946
10859,林意芝,6140,會計主管,0
10860,凌群電腦(股),6140,大股東,3248
10861,張小琪,6140,大股東,1269
10862,廖佳美,6140,大股東,1652
10863,盧正信,6140,大股東,2610
10864,盧正觀,6140,大股東,3039
10865,馬茂峰,6143,總經理,10
10866,黃睿豪,6143,獨立董事,0
10867,王昌斌,6143,獨立董事,2
10868,吳鴻輝,6143,獨立董事,0
10869,鄭書榮,6143,董事兼副總,290
10870,呂俊德,6143,董事長,8525
10871,元瀚材料(股)-陳樂群,6143,董事,5309
10872,鄒宜紋,6143,董事,318
10873,劉宏洋,6143,董事,780
10874,蔡啟明,6143,董事,635
10875,盧榮杰,6143,董事,805
10876,陳玉華,6143,副總,1
10877,林潤生,6143,副總,0
10878,林志茂,6143,副總,768
10879,姜禮鴻,6143,協理/財會主管,0
10880,柯佳成,6143,大股東,2598
10881,元成發科技(股),6143,大股東,740
10882,林其叡,6143,大股東,962
10883,盧柏岑,6143,大股東,1030
10884,劉芳君,6143,大股東,935
10885,楊愛麗,6144,總經理,0
10886,吳誠修,6144,獨立董事,0
10887,黃仁勇,6144,獨立董事,0
10888,李玫林,6144,獨立董事,0
10889,中嘉國際投資(股)-吳昭弘,6144,董事長,7127
10890,中嘉國際投資(股)-林坤銘,6144,董事,7127
10891,日商蔦屋書店(股)-萩野勝行,6144,董事,12783
10892,日商蔦屋書店(股)-橋本龍之介,6144,董事,12783
10893,呂博美,6144,會計主管,0
10894,周美慧,6144,財務主管,0
10895,林金堅,6144,大股東,104
10896,張宇順,6144,大股東,163
10897,陳巧玲,6144,大股東,83
10898,台揚投資(股),6144,大股東,130
10899,中環(股),6144,大股東,14892
10900,楊明憲,6144,大股東,121
10901,趙運森,6144,大股東,81
10902,中揚投資(股),6144,大股東,916
10903,黃文亮,6146,總經理,1084
10904,楊志祥,6146,總經理,5
10905,吳大任,6146,獨立董事,1
10906,姚睿,6146,獨立董事,0
10907,林景良,6146,監察人,1
10908,林嚴山,6146,監察人,24
10909,黃淑華,6146,監察人,1005
10910,友興投資(股)-楊志祥,6146,董事兼總經理,24428
10911,張昭彬,6146,董事兼副總,290
10912,黃明智,6146,董事兼協理,5
10913,友興投資(股)-黃文亮,6146,董事長兼總經理,24428
10914,何適宇,6146,副總,0
10915,蔡書孔,6146,副總,0
10916,王新添,6146,副董,668
10917,潘鳳雯,6146,財會主管,14
10918,楊富舜,6146,協理,0
10919,王聖文,6146,協理,0
10920,呂怡強,6146,協理,0
10921,馬元駿,6146,協理,0
10922,柯煌彬,6146,協理,0
10923,許智良,6146,協理,0
10924,陳天賜,6146,協理,57
10925,陳家萱,6146,協理,0
10926,渣打國際商業,6146,大股東,2576
10927,美商摩根-013,6146,大股東,2503
10928,花旗(台灣)商,6146,大股東,1266
10929,大通Stichti,6146,大股東,3796
10930,臺銀富達國際,6146,大股東,1787
10931,德商德意志銀,6146,大股東,1296
10932,德銀託管RETA,6146,大股東,2308
10933,匯豐亞伯丁亞,6146,大股東,1377
10934,匯豐託管考伯,6146,大股東,1285
10935,游敦行,6147,獨立董事,0
10936,黃亭融,6147,獨立董事,0
10937,鄭文鋒,6147,獨立董事,0
10938,魏幸雄,6147,獨立董事,0
10939,高火文,6147,董事兼總經理,1224
10940,吳非艱,6147,董事長,10824
10941,李榮發,6147,董事,4700
10942,王召宜,6147,會計主管,12
10943,羅世蔚,6147,副總/財務主管,121
10944,吳聖仁,6147,副總,298
10945,施政宏,6147,副總,448
10946,徐志成,6147,副總,61
10947,黃義興,6147,副總,81
10948,新制勞工退休,6147,大股東,19373
10949,臺銀保管愛馬,6147,大股東,24394
10950,德銀託管卡弗,6147,大股東,14530
10951,國泰人壽保險(股),6147,大股東,16810
10952,勞工保險基金,6147,大股東,11434
10953,富邦人壽保險(股),6147,大股東,20019
10954,花旗託管挪威,6147,大股東,12064
10955,長華電材(股),6147,大股東,25602
10956,中國人壽保險(股),6147,大股東,17465
10957,廖文鐸,6148,總經理,717
10958,金力鵬,6148,獨立董事,0
10959,程嘉君,6148,獨立董事,0
10960,黃科程,6148,監察人,0
10961,廖浩欽,6148,監察人,0
10962,佳樂(有)-代表人1,6148,監察人,379
10963,皮卡比熊(股)-廖文鐸,6148,董事長兼總經理,187
10964,何鴻榮,6148,董事,0
10965,林皓昱,6148,董事,374
10966,廖湘如,6148,董事,0
10967,龍一實業(股)-黃文宏,6148,董事,4671
10968,高郁芬,6148,經理,0
10969,葉日方,6148,會計主管,97
10970,羅仁君,6148,副總,10
10971,許秀芬,6148,副總,3
10972,陳毓潔,6148,副總,0
10973,彭錦煌,6148,副總,0
10974,李小萍,6148,副總,38
10975,楊俊彥,6148,協理,1
10976,鐵雲人工智慧(股),6148,大股東,702
10977,驊宏資通股份,6148,大股東,2009
10978,見龍化學工業(股),6148,大股東,2228
10979,王柏鈞,6148,大股東,1576
10980,和橋實業(股),6148,大股東,4664
10981,林永吉,6148,大股東,711
10982,碩文拓智慧科(股),6148,大股東,1600
10983,蔡和春,6148,大股東,1855
10984,陳劍威,6150,總經理,0
10985,李哲宇,6150,獨立董事,0
10986,鄧富吉,6150,獨立董事,0
10987,簡佑任,6150,獨立董事,0
10988,張茂松,6150,董事長,1320
10989,吳日盛,6150,董事,0
10990,劉芬蘭,6150,董事,2556
10991,劉益民,6150,董事,17
10992,鄭吉峰,6150,副總,0
10993,劉晉寬,6150,副總,0
10994,黃建育,6150,副總,0
10995,黃銀水,6150,副總,8
10996,邱思嘉,6150,副總,0
10997,陳偉凱,6150,副總,0
10998,陳健華,6150,副總,0
10999,陳瑞文,6150,副總,0
11000,謝文碧,6150,財會主管,0
11001,鄭余仁,6150,大股東,120
11002,劉懿萱,6150,大股東,130
11003,兆豐證券受託,6150,大股東,99
11004,匯豐託UCITS,6150,大股東,376
11005,匯豐高盛國際,6150,大股東,90
11006,趙榮金,6150,大股東,88
11007,渣打瑞信文藝,6150,大股東,178
11008,黃希文,6150,大股東,500
11009,林江珍,6151,獨立董事,54
11010,林振隆,6151,獨立董事,115
11011,吳清在,6151,監察人,507
11012,鍾育謀,6151,監察人,141
11013,顏順榮,6151,監察人,728
11014,陳原振,6151,董事兼副總,115
11015,鐘春重,6151,董事長兼總經理,1354
11016,鍾保敏,6151,董事,864
11017,黃文超,6151,董事,254
11018,楊國樑,6151,董事,717
11019,吳聰海,6151,董事,1620
11020,亨通投資(有)-謝國煌,6151,董事,2746
11021,張振文,6151,副總,100
11022,簡嘉毅,6151,副理,0
11023,謝國煌,6151,法人代表,283
11024,吳阿香,6151,協理/財會主管,45
11025,鐘佩芳,6151,協理,161
11026,陳偉超,6151,協理,5
11027,林柏齡,6151,協理,36
11028,吳玉文,6151,大股東,824
11029,弘廣投資(股),6151,大股東,1839
11030,朱蒨婷,6151,大股東,944
11031,敏政(股),6151,大股東,2131
11032,謝慶澔,6151,大股東,762
11033,楊媞安,6151,大股東,914
11034,吳錦昌,6154,總經理,4044
11035,周龍鴻,6154,獨立董事,0
11036,郭清寶,6154,獨立董事,0
11037,陳石城,6154,獨立董事,0
11038,宜鴻投資(股)-吳錦昌,6154,董事長兼總經理,11870
11039,張玲玲,6154,董事,0
11040,黃彥博,6154,董事,1205
11041,王清溪,6154,董事,2101
11042,吳文瓊,6154,經理,222
11043,吳明昌,6154,經理,550
11044,詹源升,6154,財會主管,0
11045,洪麗芬,6154,協理,180
11046,王彤熒,6154,協理,1579
11047,王書鴻,6154,大股東,1027
11048,佳鴻投資(股),6154,大股東,13102
11049,吳華芬,6154,大股東,1075
11050,昇鴻投資(股),6154,大股東,5929
11051,寶雅投資(股),6154,大股東,1181
11052,周光仁,6156,獨立董事,0
11053,陳卓義,6156,獨立董事,0
11054,曾俊弘,6156,獨立董事,0
11055,陳添富,6156,董事兼總經理,657
11056,包仁志,6156,董事長,1884
11057,承霈投資(股)-包承儒,6156,董事,7263
11058,承霈投資(股)-陳景宜,6156,董事,7263
11059,賴松林,6156,副總,4
11060,包承儒,6156,法人代表,74
11061,徐丸杏,6156,協理/財會主管,38
11062,黃興利,6156,協理,67
11063,戴宇君,6156,大股東,2337
11064,戴宇男,6156,大股東,3468
11065,鴻均投資(有),6156,大股東,3308
11066,鑫旺國際投資(有),6156,大股東,5969
11067,高玉雪,6156,大股東,1176
11068,張璦梅,6156,大股東,1073
11069,永豐冠捷投資,6156,大股東,2063
11070,陳進來,6156,大股東,2980
11071,林育雅,6158,獨立董事,0
11072,林翰飛,6158,獨立董事,25
11073,簡世材,6158,獨立董事,0
11074,陳可宣,6158,董事長兼總經理,564
11075,捷喬聯(股)-陳財福,6158,董事,2040
11076,凱芯資本(股)-吳信傑,6158,董事,1972
11077,景美溪資本(股)-林佳穎,6158,董事,2086
11078,張凱明,6158,經理,16
11079,周志昌,6158,副總,315
11080,陳碩群,6158,副總,248
11081,阮中祺,6158,財務主管,161
11082,吳信傑,6158,法人代表,47
11083,林佳穎,6158,法人代表,13
11084,陳財福,6158,法人代表,3552
11085,詹朝貴,6158,協理/會計主管,235
11086,梁鴻林,6158,協理,24
11087,劉家冕,6158,協理,68
11088,鄭淑華,6158,大股東,2342
11089,鼎佳投資(股),6158,大股東,1880
11090,尚鼎投資事業(股),6158,大股東,900
11091,上詮光纖通信(股),6158,大股東,2556
11092,友縳投資(股),6158,大股東,1281
11093,台新銀行受託,6158,大股東,1118
11094,廖宜彥,6160,總經理,0
11095,胡秋江,6160,獨立董事,0
11096,陳玟妤,6160,獨立董事,0
11097,余明長,6160,獨立董事,540
11098,譚振寰,6160,董事兼副總,1386
11099,長恩企管顧問(股)-廖宜彥,6160,董事長兼總經理,6707
11100,林永發,6160,董事,6613
11101,嚴維群,6160,董事,16
11102,楊國樑,6160,董事,532
11103,張家榮,6160,財會主管,0
11104,賴錦億,6160,協理,0
11105,李侃陽,6160,協理,1
11106,林大鈞,6160,大股東,1162
11107,王立午,6160,大股東,1202
11108,林全祥,6160,大股東,1007
11109,林俊堯,6160,大股東,4577
11110,林榮元,6160,大股東,5376
11111,金群投資(股),6160,大股東,3297
11112,嘉成建材工業(股),6160,大股東,1200
11113,林建宏,6161,獨立董事,0
11114,陳永霖,6161,獨立董事,170
11115,馮家祥,6161,獨立董事,0
11116,從慶洲,6161,董事兼總經理,1126
11117,林怡君,6161,董事兼副總,43
11118,張明彥,6161,董事兼副總,24
11119,強展投資(有)-吳玉娟,6161,董事兼財會主管,12637
11120,楊光輝,6161,董事長,440
11121,李葉玲,6161,董事,1137
11122,徐一鳴,6161,副總,1029
11123,吳玉娟,6161,財會主管,0
11124,林正威,6161,協理,29
11125,賴志茂,6161,協理,1
11126,楊光強,6161,其他職務,4018
11127,蔣永慶,6161,大股東,980
11128,洪次郎,6161,大股東,1023
11129,張鈺振,6161,大股東,2622
11130,張鎮麟,6161,大股東,1261
11131,強宇投資(有),6161,大股東,4252
11132,李旭東,6163,獨立董事,0
11133,李明峻,6163,獨立董事,0
11134,林智玲,6163,監察人,0
11135,盧陽正,6163,監察人,800
11136,管敏志,6163,董事兼副總,258
11137,翁刷鴻,6163,董事兼副總,11
11138,黃英健,6163,董事兼副總,146
11139,陳國章,6163,董事長兼總經理,6063
11140,研華投資(股)-黃子哲,6163,董事,24575
11141,蕭嘉玲,6163,會計主管,5
11142,謝明燁,6163,副總,54
11143,藍光照,6163,副總,0
11144,鄭炤仁,6163,副總,0
11145,楊祈煌,6163,副總,532
11146,楊峻銘,6163,副總,34
11147,杜孟郎,6163,副總,0
11148,林泄亨,6163,副總,39
11149,王宏仁,6163,副總,2
11150,吳興東,6163,副總,0
11151,呂元宏,6163,副總,1
11152,柯國全,6163,副總,0
11153,黃文書,6163,協理,109
11154,黃振榮,6163,協理,0
11155,黃瑞麟,6163,協理,0
11156,楊仁吉,6163,協理,21
11157,楊宏度,6163,協理,0
11158,陳國聖,6163,協理,63
11159,陳麗燕,6163,協理,29
11160,張伯昱,6163,協理,0
11161,莫其昀,6163,協理,0
11162,許書豪,6163,協理,0
11163,陳子豪,6163,協理,18
11164,陳佑佳,6163,協理,60
11165,陳芳瑞,6163,協理,0
11166,王麗珍,6163,協理,26
11167,朱士仁,6163,協理,20
11168,于兆龍,6163,協理,0
11169,方文宏,6163,協理,15
11170,李俊良,6163,協理,0
11171,胡重威,6163,協理,0
11172,宮興裕,6163,協理,0
11173,林毓慶,6163,協理,0
11174,趙婉伶,6163,協理,0
11175,潘俊銘,6163,協理,1
11176,蔡淑韻,6163,協理,0
11177,鐘秋如,6163,協理,0
11178,鍾瑜庭,6163,協理,0
11179,蕭炳宏,6163,大股東,3136
11180,潘朵拉投資有(有),6163,大股東,2703
11181,王建亞,6163,大股東,816
11182,陸台投資(有),6163,大股東,3364
11183,華電聯網(股),6163,大股東,2894
11184,翁振登,6163,大股東,965
11185,張文燦,6163,大股東,752
11186,段家瑞,6167,獨立董事,0
11187,蔡文傑,6167,獨立董事,0
11188,黃金龍,6167,監察人,100
11189,廖紀友,6167,監察人,582
11190,蔣傳臺,6167,監察人,989
11191,王世岳,6167,董事長兼總經理,2409
11192,佰鴻工業(股)-廖宗仁,6167,董事,19020
11193,張承宗,6167,董事,1264
11194,陳淑桂,6167,董事,698
11195,萬旭投資(股)-廖心蓓,6167,董事,1772
11196,廖清池,6167,副總,33
11197,陳嘉輝,6167,副總,172
11198,賴俞睿,6167,副總,0
11199,劉紹玲,6167,財會主管,50
11200,廖宗仁,6167,法人代表,3431
11201,林裘中,6167,協理,3
11202,盧淑勉,6167,協理,0
11203,億潤投資(股),6167,大股東,1782
11204,張文南,6167,大股東,2574
11205,岡谷電機產業(有),6167,大股東,5215
11206,林明昌,6167,大股東,1626
11207,王陳麗榕,6167,大股東,2958
11208,王維泗,6167,大股東,1677
11209,何英獎,6169,獨立董事,0
11210,葉明洲,6169,獨立董事,0
11211,鍾燕宜,6169,獨立董事,0
11212,大敦投資(股)-蘇永祥,6169,董事兼副總,5072
11213,蔡錦隆,6169,董事長兼總經理,0
11214,大敦投資(股)-寧國輝,6169,董事,5072
11215,蘇永祥,6169,副總,0
11216,賴怡涵,6169,財會主管,0
11217,謝子文,6169,大股東,992
11218,丁冠博,6169,大股東,980
11219,廖淑慧,6169,大股東,586
11220,李侑駿,6169,大股東,500
11221,洪瓊琦,6169,大股東,372
11222,唐偉智,6169,大股東,272
11223,浩鑫(股),6169,大股東,1260
11224,童微容,6169,大股東,272
11225,黃詩華,6169,大股東,311
11226,王勝輝,6170,獨立董事,0
11227,蔡裕平,6170,獨立董事,0
11228,羅麗珠,6170,獨立董事,53
11229,何明哲,6170,董事兼總經理,1334
11230,鑫來投資(股)-陳威宇,6170,董事兼副總,8820
11231,陳敦仁,6170,董事長兼總經理,3570
11232,羅學禹,6170,董事,800
11233,臧惠平,6170,副總/財會主管,51
11234,陳威宇,6170,副總,6000
11235,詹適任,6170,副總,39
11236,李麗香,6170,副總,56
11237,呂啟暐,6170,協理,26
11238,李美麗,6170,大股東,890
11239,統振股份有限,6170,大股東,2410
11240,何鑫投資有限(有),6170,大股東,424
11241,至晶(有),6170,大股東,1436
11242,游政華,6170,大股東,1293
11243,游惠津,6170,大股東,4307
11244,渣打託管歐洲,6170,大股東,919
11245,廖祐(人雋),6171,總經理,20
11246,楊東曉,6171,獨立董事,0
11247,楊維如,6171,獨立董事,0
11248,大有投資(股)-林俊仁,6171,監察人,2500
11249,大有投資(股)-賴文玲,6171,監察人,2500
11250,賴源釗,6171,董事長,26920
11251,晉城投資(股)-賴亮成,6171,董事,4900
11252,晉城投資(股)-簡淑勤,6171,董事,4900
11253,鄧翔倩,6171,財會主管,0
11254,賴文玲,6171,法人代表,400
11255,蔡建興,6171,大股東,620
11256,許羽萱,6171,大股東,900
11257,許錦明,6171,大股東,921
11258,傅琴珍,6171,大股東,980
11259,大城建設(股),6171,大股東,11800
11260,大崧投資(股),6171,大股東,4800
11261,大琛投資(股),6171,大股東,4800
11262,洪志謀,6173,總經理,29
11263,范伯康,6173,獨立董事,0
11264,陳永秦,6173,獨立董事,0
11265,陳春貴,6173,獨立董事,10
11266,華新科技(股)-洪志謀,6173,董事兼總經理,74186
11267,焦佑衡,6173,董事長,1066
11268,華新科技(股)-顧立荊,6173,董事,74186
11269,王伯元,6173,董事,0
11270,陳良偉,6173,經理,0
11271,蔣建文,6173,經理,41
11272,鄺吉琳,6173,經理,122
11273,梁永昌,6173,經理,82
11274,羅夏盈,6173,財會主管,75
11275,陳淳學,6173,協理,0
11276,巫宏俊,6173,協理,118
11277,林文科,6173,協理,129
11278,曹中亞,6173,協理,208
11279,千如電機工業(股),6173,大股東,804
11280,中國信託商銀,6173,大股東,1096
11281,帥秀紅,6173,大股東,499
11282,匯豐高盛國際,6173,大股東,1240
11283,達和航運(股),6173,大股東,951
11284,蕭漢彬,6173,大股東,527
11285,蕭漢森,6173,大股東,762
11286,華東科技(股),6173,大股東,1296
11287,李靜怡,6174,總經理,2931
11288,王凱立,6174,獨立董事,0
11289,張國雄,6174,獨立董事,0
11290,陳碩璨,6174,監察人,23
11291,廣隆光電科技(股)-陳守信,6174,監察人,2193
11292,安聖電子科技(股)-李靜怡,6174,董事兼總經理,12460
11293,安聖電子科技(股)-林逸倫,6174,董事長,12460
11294,安聖電子科技(股)-許榮傑,6174,董事,12460
11295,安聖電子科技(股)-江燕鴻,6174,董事,12460
11296,李耀銘,6174,董事,219
11297,曾金宏,6174,副總,0
11298,陳孟成,6174,財會主管,6
11299,許榮傑,6174,法人代表,1
11300,林逸倫,6174,法人代表,2068
11301,郭勇男,6174,協理,0
11302,楊清法,6174,協理,0
11303,汪裕章,6174,協理,0
11304,謝雪玲,6174,協理,20
11305,懷鴈投資(有),6174,大股東,2885
11306,李宏裕,6174,大股東,1129
11307,李瑞庭,6174,大股東,1724
11308,李瑞勳,6174,大股東,1097
11309,方麗月,6174,大股東,1879
11310,林敬凱,6174,大股東,1690
11311,曾穎堂,6175,獨立董事,0
11312,鄒炎崇,6175,獨立董事,0
11313,葉弘胤,6175,監察人,30
11314,朱永昌,6175,監察人,1060
11315,柯村忺,6175,董事兼總經理,615
11316,立隆電子工業(股)-吳德銓,6175,董事長,43732
11317,吳志銘,6175,董事,471
11318,李東榮,6175,副總,5
11319,吳德銓,6175,法人代表,594
11320,王國權,6175,協理/財會主管,0
11321,劉俊英,6175,協理,0
11322,廣東東陽控股(股),6175,大股東,23297
11323,鄭國慶,6175,大股東,2962
11324,羅佩芝,6175,大股東,1070
11325,琪發企業(股),6175,大股東,3573
11326,吳中銘,6175,大股東,1754
11327,吳仁銘,6175,大股東,2069
11328,林秀梅,6175,大股東,3228
11329,施憲銘,6175,大股東,1237
11330,游保杉,6179,獨立董事,0
11331,嚴瑞新,6179,獨立董事,0
11332,陳明雯,6179,監察人,120
11333,黃崇益,6179,監察人,622
11334,楊能傑,6179,監察人,0
11335,呂元瑞,6179,董事長兼總經理,3049
11336,太吉投資有限(有)-蔣大傑,6179,董事,1696
11337,安節寶(股)-呂佳蒨,6179,董事,5996
11338,安節寶(股)-褚有欽,6179,董事,5996
11339,邱國平,6179,董事,0
11340,陳明朝,6179,副總,96
11341,龔誠山,6179,副總,0
11342,楊智鈞,6179,財會主管,0
11343,褚有欽,6179,法人代表,37
11344,和田均,6179,協理,43
11345,友屹投資(股),6179,大股東,4402
11346,賈文中,6179,大股東,3620
11347,王鍾月滿,6179,大股東,1852
11348,吉大營造有限(有),6179,大股東,2401
11349,廷順企業(股),6179,大股東,4496
11350,亞通能源科技(股),6179,大股東,7387
11351,佳竟(有),6179,大股東,6710
11352,賴慧真,6179,大股東,2505
11353,林瑞益,6180,獨立董事,0
11354,盛保熙,6180,獨立董事,0
11355,陳冠百,6180,獨立董事,0
11356,劉柏園,6180,董事長兼總經理,20291
11357,網銀國際(股)-蕭政豪,6180,董事,15101
11358,林憲銘,6180,董事,0
11359,云沛投資(有)-陳世英,6180,董事,1
11360,蘇信泓,6180,副總/財會主管,1022
11361,簡志浩,6180,協理,96
11362,王啟煌,6180,協理,147
11363,吳昌宏,6180,協理,9
11364,莊賢哲,6180,協理,259
11365,劉鐵成,6180,大股東,1749
11366,德銀託管波露,6180,大股東,3682
11367,凱基商業-003,6180,大股東,2083
11368,渣打託管哈特,6180,大股東,1133
11369,翔升投資(有),6180,大股東,13600
11370,遊戲橘子庫藏,6180,大股東,2241
11371,貝里斯商僑誼(股),6180,大股東,13639
11372,眾盈投資(股),6180,大股東,1261
11373,武東星,6182,獨立董事,0
11374,林鳳儀,6182,獨立董事,0
11375,蔡永松,6182,獨立董事,0
11376,焦平海,6182,董事長兼總經理,11501
11377,華榮電線電纜(股)-林明祥,6182,董事,4493
11378,維京高科控股(有)-王泰元,6182,董事,3546
11379,劉鎮圖,6182,董事,0
11380,邰中和,6182,董事,1526
11381,吳南陽,6182,董事,0
11382,盧佳玗,6182,會計主管,1
11383,廖光忠,6182,副總,365
11384,紀明義,6182,副總,30
11385,張憲元,6182,副總,244
11386,林韡倫,6182,財務主管,0
11387,王泰元,6182,法人代表,825
11388,李文中,6182,其他職務,124
11389,台聚投資(股),6182,大股東,3002
11390,富邦人壽保險(股),6182,大股東,15107
11391,楓丹白露(股),6182,大股東,2227
11392,德銀託管波露,6182,大股東,7351
11393,摩根託管梵加,6182,大股東,7014
11394,維京吉興國際(有),6182,大股東,3861
11395,大通先進星光,6182,大股東,8696
11396,呂福氣,6185,獨立董事,0
11397,陳文郁,6185,獨立董事,42
11398,謝芳菊,6185,獨立董事,0
11399,郭昭正,6185,董事兼總經理,659
11400,春田投資(股)-陳文鏗,6185,董事長兼副總,20456
11401,吳建東,6185,董事,0
11402,冠筑投資(有)-代表人1,6185,董事,9298
11403,冠筑投資(有)-游銘鐘,6185,董事,9298
11404,陳文鏗,6185,副總,1576
11405,陳雅玲,6185,財會主管,30
11406,游銘鐘,6185,法人代表,1490
11407,僑威科技(股),6185,大股東,2000
11408,富蔚投資(股),6185,大股東,2211
11409,丁勇志,6185,大股東,4766
11410,李國賓,6185,大股東,1593
11411,花秋賢,6185,大股東,2010
11412,邱錫欽,6185,大股東,2111
11413,郭長庚,6186,總經理,0
11414,張琪,6186,獨立董事,0
11415,李嘉惠,6186,獨立董事,0
11416,張定華,6186,獨立董事,0
11417,萬(金得)開發(股)-黃文興,6186,董事兼副總,13519
11418,展欣投資(有)-郭長庚,6186,董事長兼總經理,3715
11419,長奇投資(股)-廖靜奇,6186,董事,5176
11420,辰睿開發投資(股)-黃文辰,6186,董事,12168
11421,黃文興,6186,副總,94
11422,郭美惠,6186,副理,12
11423,張淑貞,6186,財會主管,20
11424,蔣秀婷,6186,協理,0
11425,欣柏投資有限(有),6186,大股東,1359
11426,金德強,6186,大股東,2358
11427,啟辰開發投資(股),6186,大股東,6736
11428,新潤建設股份(股),6186,大股東,3715
11429,暘潤開發投資(股),6186,大股東,9946
11430,劉毅剛,6186,大股東,1540
11431,光灼華,6187,獨立董事,0
11432,李明憲,6187,獨立董事,0
11433,陳長仁,6187,獨立董事,0
11434,鄭新耀,6187,董事兼總經理,504
11435,盧鏡來,6187,董事長,3757
11436,陳健章,6187,董事,2732
11437,豊喬投資(股)-鍾雨茹,6187,董事,7356
11438,王曉梅,6187,財會主管,58
11439,鍾雨茹,6187,法人代表,338
11440,郭明宗,6187,協理,18
11441,葉世隆,6187,協理,15
11442,王國倫,6187,協理,0
11443,李建德,6187,協理,22
11444,劉恒惠,6187,協理,10
11445,歐承恩,6187,協理,9
11446,蔡明傑,6187,協理,0
11447,渣打託管利國,6187,大股東,4060
11448,進誠投資(有),6187,大股東,2216
11449,萬潤科技股份,6187,大股東,1077
11450,昇冠投資(股),6187,大股東,2090
11451,林宏仁,6187,大股東,1552
11452,許美琴,6187,大股東,1148
11453,陳阿粉,6187,大股東,1347
11454,王關生,6188,獨立董事,0
11455,陳彥豪,6188,獨立董事,0
11456,蔡有智,6188,獨立董事,60
11457,廣達電腦(股)-張嘉峰,6188,董事兼副總,82882
11458,廣達電腦(股)-蔡文弘,6188,董事長,82882
11459,廣達電腦(股)-黃健堂,6188,董事,82882
11460,何世池,6188,董事,1143
11461,葉秀婷,6188,經理,0
11462,張嘉峰,6188,副總,744
11463,劉文忠,6188,副總,0
11464,李志仁,6188,協理/財會主管,0
11465,國泰人壽保險(股),6188,大股東,1691
11466,世緯投資(股),6188,大股東,1317
11467,曾金鳳,6188,大股東,1804
11468,渣打GMO新興,6188,大股東,1698
11469,鈞緯投資(股),6188,大股東,2736
11470,大通先進星光,6188,大股東,2718
11471,達啟投資(股),6188,大股東,1212
11472,摩根梵市場股,6188,大股東,2255
11473,孫慶鋒,6190,獨立董事,0
11474,曾天運,6190,獨立董事,0
11475,黃癸森,6190,獨立董事,0
11476,張銘烈,6190,董事長兼總經理,10078
11477,張程博,6190,董事,1289
11478,鐘榮志,6190,董事,235
11479,楊東武,6190,副總/財會主管,36
11480,張程雅,6190,副總,536
11481,張明華,6190,副董,2457
11482,呂照美,6190,大股東,2750
11483,卓煥庭,6190,大股東,4550
11484,美銘投資(股),6190,大股東,7895
11485,梁銘亮,6190,大股東,4494
11486,陳雅娟,6190,大股東,1800
11487,萬旭電業(股),6190,大股東,7057
11488,詹昭圳,6190,大股東,1997
11489,鴻達投資開發(股),6190,大股東,3230
11490,張福星,6194,獨立董事,0
11491,謝炎盛,6194,獨立董事,0
11492,順楹投資(股)-楊銘洲,6194,監察人,3860
11493,順楹投資(股)-廖達禮,6194,監察人,3860
11494,順楹投資(股)-蕭元亮,6194,監察人,3860
11495,許俊彥,6194,董事兼財會主管,61
11496,劉永幹,6194,董事長兼總經理,3960
11497,周志恒,6194,董事,1120
11498,鴻錦投資(股)-孫洪業,6194,董事,1698
11499,鴻錦投資(股)-黃琦雯,6194,董事,1698
11500,育鼎富投資(股),6194,大股東,4267
11501,建芃投資(股),6194,大股東,2081
11502,劉家裕,6194,大股東,3119
11503,劉瑞昌,6194,大股東,2531
11504,郭仁煌,6194,大股東,1770
11505,富鼎富投資股(股),6194,大股東,2120
11506,劉文偉,6194,大股東,1800
11507,林福勤,6195,總經理,0
11508,洪達鋒,6195,獨立董事,0
11509,王家政,6195,獨立董事,84
11510,陳中成,6195,獨立董事,0
11511,Noble Link M-林福勤,6195,董事長兼總經理,15049
11512,梁啟斌,6195,董事,0
11513,王怡堯,6195,董事,233
11514,林杰人,6195,董事,0
11515,黃淑玲,6195,經理,0
11516,謝秀珠,6195,副總,1248
11517,何山壯,6195,財會主管,0
11518,于洪武,6195,協理,253
11519,廖乙臻,6195,協理,28
11520,戴專文,6195,大股東,290
11521,富邦人壽保險(股),6195,大股東,2000
11522,渣打國際-007,6195,大股東,2028
11523,渣打國際商業,6195,大股東,805
11524,渣打國際商銀,6195,大股東,3321
11525,渣打瑞信星,6195,大股東,235
11526,中信梁啟斌,6195,大股東,90
11527,怡家國際投資(股),6195,大股東,2930
11528,陳重佑,6198,獨立董事,0
11529,蔡鐘慶,6198,獨立董事,0
11530,賴瑩真,6198,獨立董事,0
11531,謝政文,6198,董事長兼總經理,0
11532,張敦凱,6198,董事,1139
11533,劉仲嘉,6198,會計主管,0
11534,邱采欣,6198,財務主管,7
11535,長和康(有),6198,大股東,72
