code,type,name,group,market
032314,上市認購(售)權證,聯發科永昌85購01,,上市
032315,上市認購(售)權證,可成永昌85購04,,上市
032316,上市認購(售)權證,臻鼎永昌85購02,,上市
032317,上市認購(售)權證,瑞儀永昌85購02,,上市
032318,上市認購(售)權證,同欣電永昌85購02,,上市
032319,上市認購(售)權證,遠東新富邦86購01,,上市
032320,上市認購(售)權證,鴻海富邦86購03,,上市
032321,上市認購(售)權證,旺宏富邦87購01,,上市
032322,上市認購(售)權證,技嘉富邦86購01,,上市
032323,上市認購(售)權證,玉晶光富邦87購01,,上市
032324,上市認購(售)權證,京鼎富邦86購01,,上市
032325,上市認購(售)權證,元油反國票86購01,,上市
032326,上市認購(售)權證,聚陽群益85購02,,上市
032327,上市認購(售)權證,中纖群益85購02,,上市
032328,上市認購(售)權證,致茂群益85購01,,上市
032329,上市認購(售)權證,台積電日盛85購02,,上市
032330,上市認購(售)權證,台積電日盛85購03,,上市
032331,上市認購(售)權證,台積電日盛85購04,,上市
032332,上市認購(售)權證,禾伸堂宏遠85購01,,上市
032333,上市認購(售)權證,上証反中信8B購01,,上市
032334,上市認購(售)權證,鴻海中信85購06,,上市
032335,上市認購(售)權證,鴻海中信85購07,,上市
032336,上市認購(售)權證,聯發科中信88購01,,上市
032337,上市認購(售)權證,高鐵中信86購01,,上市
032338,上市認購(售)權證,上銀兆豐86購06,,上市
032339,上市認購(售)權證,義隆兆豐85購01,,上市
032340,上市認購(售)權證,T50反1永豐85購01,,上市
032341,上市認購(售)權證,CFA50永豐85購01,,上市
032342,上市認購(售)權證,深中小永豐85購01,,上市
032343,上市認購(售)權證,大成鋼永豐85購01,,上市
032344,上市認購(售)權證,京鼎永豐85購01,,上市
032345,上市認購(售)權證,瀚宇博永豐85購01,,上市
032346,上市認購(售)權證,台泥麥證86購01,,上市
032347,上市認購(售)權證,亞泥麥證86購01,,上市
032348,上市認購(售)權證,中石化麥證86購01,,上市
032349,上市認購(售)權證,大成鋼麥證86購01,,上市
032350,上市認購(售)權證,鴻海麥證86購02,,上市
032351,上市認購(售)權證,國巨麥證86購03,,上市
032352,上市認購(售)權證,台積電麥證85購07,,上市
032353,上市認購(售)權證,台積電麥證86購04,,上市
032354,上市認購(售)權證,旺宏麥證85購01,,上市
032355,上市認購(售)權證,大同麥證85購01,,上市
032356,上市認購(售)權證,GIS麥證85購01,,上市
032357,上市認購(售)權證,滬深2X凱基85購12,,上市
032358,上市認購(售)權證,滬深2X凱基85購13,,上市
032359,上市認購(售)權證,滬深2X凱基85購14,,上市
032360,上市認購(售)權證,滬深2X凱基85購15,,上市
032361,上市認購(售)權證,鴻海凱基85購18,,上市
032362,上市認購(售)權證,台積電凱基85購03,,上市
032363,上市認購(售)權證,台積電凱基85購04,,上市
032364,上市認購(售)權證,台積電凱基85購05,,上市
032365,上市認購(售)權證,晶電凱基85購06,,上市
032366,上市認購(售)權證,嘉晶凱基85購04,,上市
032367,上市認購(售)權證,亞光凱基85購03,,上市
032368,上市認購(售)權證,禾伸堂凱基85購01,,上市
032369,上市認購(售)權證,嘉澤凱基85購02,,上市
032370,上市認購(售)權證,達方凱基85購02,,上市
032371,上市認購(售)權證,鴻海元大85購13,,上市
032372,上市認購(售)權證,鴻海元大85購14,,上市
032373,上市認購(售)權證,鴻海元大85購15,,上市
032374,上市認購(售)權證,鴻海元大85購16,,上市
032375,上市認購(售)權證,鴻海元大85購17,,上市
032376,上市認購(售)權證,瑞昱元大86購02,,上市
032377,上市認購(售)權證,美律元大87購01,,上市
032378,上市認購(售)權證,奇力新元大87購01,,上市
032379,上市認購(售)權證,宏達電元大88購01,,上市
032380,上市認購(售)權證,亞光元大86購03,,上市
032381,上市認購(售)權證,台勝科元大85購06,,上市
032382,上市認購(售)權證,TPK元大86購01,,上市
032383,上市認購(售)權證,台郡元大87購02,,上市
032384,上市認購(售)權證,世紀鋼元大85購07,,上市
032385,上市認購(售)權證,上銀國泰85購02,,上市
032386,上市認購(售)權證,鴻海國泰85購07,,上市
032387,上市認購(售)權證,鴻海國泰85購08,,上市
032388,上市認購(售)權證,旺宏國泰85購04,,上市
032389,上市認購(售)權證,晶電國泰85購02,,上市
032390,上市認購(售)權證,欣興國泰85購01,,上市
032391,上市認購(售)權證,玉晶光永昌85購01,,上市
032392,上市認購(售)權證,華通富邦86購01,,上市
032393,上市認購(售)權證,奇力新富邦85購01,,上市
032394,上市認購(售)權證,旺宏元富85購01,,上市
032395,上市認購(售)權證,燿華元富85購01,,上市
032396,上市認購(售)權證,晶電元富85購04,,上市
032397,上市認購(售)權證,奇力新元富85購02,,上市
032398,上市認購(售)權證,義隆元富85購02,,上市
032399,上市認購(售)權證,強茂元富85購01,,上市
032400,上市認購(售)權證,國巨統一87購08,,上市
032401,上市認購(售)權證,奇力新統一88購01,,上市
032402,上市認購(售)權證,中鴻中信86購01,,上市
032403,上市認購(售)權證,上銀中信86購02,,上市
032404,上市認購(售)權證,創意日盛85購01,,上市
032405,上市認購(售)權證,台郡宏遠85購01,,上市
032406,上市認購(售)權證,創意兆豐85購01,,上市
032407,上市認購(售)權證,A50正2國票85購01,,上市
032408,上市認購(售)權證,元油2X國票86購01,,上市
032409,上市認購(售)權證,上証2X凱基85購05,,上市
032410,上市認購(售)權證,中石化凱基85購02,,上市
032411,上市認購(售)權證,旺宏凱基85購03,,上市
032412,上市認購(售)權證,聯發科凱基85購07,,上市
032413,上市認購(售)權證,華航凱基85購01,,上市
032414,上市認購(售)權證,祥碩凱基85購02,,上市
032415,上市認購(售)權證,中磊凱基85購01,,上市
032416,上市認購(售)權證,中磊凱基85購02,,上市
032417,上市認購(售)權證,台郡凱基85購03,,上市
032418,上市認購(售)權證,滬深2X國泰85購04,,上市
032419,上市認購(售)權證,國巨國泰85購12,,上市
032420,上市認購(售)權證,晶電國泰85購03,,上市
032421,上市認購(售)權證,可成國泰85購02,,上市
032422,上市認購(售)權證,元油2X富邦86購01,,上市
032423,上市認購(售)權證,廣宇富邦86購01,,上市
032424,上市認購(售)權證,晶電富邦85購04,,上市
032425,上市認購(售)權證,日電貿富邦86購01,,上市
032426,上市認購(售)權證,京鼎富邦86購02,,上市
032427,上市認購(售)權證,揚明光富邦85購01,,上市
032428,上市認購(售)權證,中磊富邦85購01,,上市
032429,上市認購(售)權證,上証2X永豐85購07,,上市
032430,上市認購(售)權證,為升永豐85購01,,上市
032431,上市認購(售)權證,晶電永豐85購06,,上市
032432,上市認購(售)權證,嘉晶永豐85購02,,上市
032433,上市認購(售)權證,亞光永豐85購01,,上市
032434,上市認購(售)權證,華晶科永豐85購04,,上市
032435,上市認購(售)權證,創意永豐85購02,,上市
032436,上市認購(售)權證,揚明光永豐85購01,,上市
032437,上市認購(售)權證,達邁永豐85購02,,上市
032438,上市認購(售)權證,帆宣永豐85購01,,上市
032439,上市認購(售)權證,捷敏永豐85購01,,上市
032440,上市認購(售)權證,中磊台新85購01,,上市
032441,上市認購(售)權證,台郡台新87購01,,上市
032442,上市認購(售)權證,元油2X元大85購04,,上市
032443,上市認購(售)權證,亞德客元大85購07,,上市
032444,上市認購(售)權證,亞德客元大86購01,,上市
032445,上市認購(售)權證,國巨元大85購15,,上市
032446,上市認購(售)權證,國巨元大85購16,,上市
032447,上市認購(售)權證,旺宏元大88購03,,上市
032448,上市認購(售)權證,晶電元大87購02,,上市
032449,上市認購(售)權證,高鐵元大85購04,,上市
032450,上市認購(售)權證,揚明光元大87購01,,上市
032451,上市認購(售)權證,嘉澤元大87購01,,上市
032452,上市認購(售)權證,南茂元大85購03,,上市
032453,上市認購(售)權證,南茂元大86購02,,上市
032454,上市認購(售)權證,世紀鋼元大85購08,,上市
032455,上市認購(售)權證,亞德客群益85購01,,上市
032456,上市認購(售)權證,光寶科群益85購01,,上市
032457,上市認購(售)權證,潤泰全群益85購01,,上市
032458,上市認購(售)權證,智原群益86購01,,上市
032459,上市認購(售)權證,聯鈞群益85購02,,上市
032460,上市認購(售)權證,仁寶元富85購01,,上市
032461,上市認購(售)權證,全新元富85購01,,上市
032462,上市認購(售)權證,日電貿元富85購01,,上市
032463,上市認購(售)權證,道瓊反統一87購01,,上市
032464,上市認購(售)權證,台積電統一88購05,,上市
032465,上市認購(售)權證,南亞科統一87購03,,上市
032466,上市認購(售)權證,奇力新統一88購02,,上市
032467,上市認購(售)權證,貿聯統一88購02,,上市
032468,上市認購(售)權證,中磊統一87購01,,上市
032469,上市認購(售)權證,揚明光第一85購01,,上市
032470,上市認購(售)權證,A50正2凱基85購02,,上市
032471,上市認購(售)權證,國巨凱基85購08,,上市
032472,上市認購(售)權證,國巨凱基85購09,,上市
032473,上市認購(售)權證,台勝科凱基85購01,,上市
032474,上市認購(售)權證,台勝科凱基85購02,,上市
032475,上市認購(售)權證,台勝科凱基85購03,,上市
032476,上市認購(售)權證,日月光凱基85購04,,上市
032477,上市認購(售)權證,上証2X元大85購12,,上市
032478,上市認購(售)權證,滬深2X元大85購07,,上市
032479,上市認購(售)權證,滬深2X元大85購08,,上市
032480,上市認購(售)權證,A50正2元大85購01,,上市
032481,上市認購(售)權證,聚陽元大85購03,,上市
032482,上市認購(售)權證,正隆元大85購02,,上市
032483,上市認購(售)權證,榮成元大85購01,,上市
032484,上市認購(售)權證,大成鋼元大85購04,,上市
032485,上市認購(售)權證,國巨元大85購17,,上市
032486,上市認購(售)權證,國巨元大85購18,,上市
032487,上市認購(售)權證,技嘉元大85購02,,上市
032488,上市認購(售)權證,可成元大85購14,,上市
032489,上市認購(售)權證,可成元大85購15,,上市
032490,上市認購(售)權證,可成元大86購02,,上市
032491,上市認購(售)權證,玉晶光元大88購01,,上市
032492,上市認購(售)權證,彩晶元大85購01,,上市
032493,上市認購(售)權證,達運元大86購01,,上市
032494,上市認購(售)權證,台郡元大86購01,,上市
032495,上市認購(售)權證,南電元大86購02,,上市
032496,上市認購(售)權證,貿聯國泰85購01,,上市
032497,上市認購(售)權證,台灣50富邦87購01,,上市
032498,上市認購(售)權證,國巨富邦86購06,,上市
032499,上市認購(售)權證,GIS富邦86購01,,上市
032500,上市認購(售)權證,上銀統一88購03,,上市
032501,上市認購(售)權證,鴻海元富85購02,,上市
032502,上市認購(售)權證,A50正2康和85購01,,上市
032503,上市認購(售)權證,新日興群益85購01,,上市
032504,上市認購(售)權證,玉晶光群益85購02,,上市
032505,上市認購(售)權證,中磊群益85購01,,上市
032506,上市認購(售)權證,A50正2永豐85購05,,上市
032507,上市認購(售)權證,旺宏台新87購02,,上市
032508,上市認購(售)權證,全新台新87購01,,上市
032509,上市認購(售)權證,嘉聯益台新86購01,,上市
032510,上市認購(售)權證,旺宏第一85購01,,上市
032511,上市認購(售)權證,華邦電第一85購01,,上市
032512,上市認購(售)權證,奇力新第一85購01,,上市
032513,上市認購(售)權證,台灣50群益88購01,,上市
032514,上市認購(售)權證,兆豐金群益85購01,,上市
032515,上市認購(售)權證,嘉澤國泰85購01,,上市
032516,上市認購(售)權證,中石化中信87購01,,上市
032517,上市認購(售)權證,旺宏宏遠85購01,,上市
032518,上市認購(售)權證,A50正2凱基85購03,,上市
032519,上市認購(售)權證,聯發科凱基85購08,,上市
032520,上市認購(售)權證,可成凱基85購18,,上市
032521,上市認購(售)權證,華晶科凱基85購01,,上市
032522,上市認購(售)權證,利勤凱基85購02,,上市
032523,上市認購(售)權證,臻鼎凱基85購02,,上市
032524,上市認購(售)權證,GIS凱基85購03,,上市
032525,上市認購(售)權證,上銀元富85購02,,上市
032526,上市認購(售)權證,聚陽永豐85購01,,上市
032527,上市認購(售)權證,中橡永豐85購02,,上市
032528,上市認購(售)權證,A50正2國票86購03,,上市
032529,上市認購(售)權證,日股反國票87購01,,上市
032530,上市認購(售)權證,台達電國票85購03,,上市
032531,上市認購(售)權證,上証2X元大85購13,,上市
032532,上市認購(售)權證,CFA50元大85購01,,上市
032533,上市認購(售)權證,深中小元大85購03,,上市
032534,上市認購(售)權證,A50正2元大85購02,,上市
032535,上市認購(售)權證,臺指反元大85購01,,上市
032536,上市認購(售)權證,中石化元大86購01,,上市
032537,上市認購(售)權證,和大元大85購03,,上市
032538,上市認購(售)權證,台船元大85購05,,上市
032539,上市認購(售)權證,順德元大86購01,,上市
032540,上市認購(售)權證,晶電元大88購02,,上市
032541,上市認購(售)權證,禾伸堂元大88購01,,上市
032542,上市認購(售)權證,玉晶光元大88購02,,上市
032543,上市認購(售)權證,京鼎元大86購01,,上市
032544,上市認購(售)權證,創意元大87購02,,上市
032545,上市認購(售)權證,中磊元大86購01,,上市
032546,上市認購(售)權證,亞光第一85購01,,上市
032547,上市認購(售)權證,盟立群益85購02,,上市
032548,上市認購(售)權證,永豐金群益85購01,,上市
032549,上市認購(售)權證,中磊群益85購02,,上市
03254P,上市認購(售)權證,台積電統一87售02,,上市
032550,上市認購(售)權證,上証2X中信87購01,,上市
032551,上市認購(售)權證,滬深2X中信87購01,,上市
032552,上市認購(售)權證,聯詠中信85購01,,上市
032553,上市認購(售)權證,台積電麥證87購01,,上市
032554,上市認購(售)權證,大同麥證87購01,,上市
032555,上市認購(售)權證,聯發科麥證87購01,,上市
032556,上市認購(售)權證,聯發科麥證87購02,,上市
032557,上市認購(售)權證,可成麥證85購05,,上市
032558,上市認購(售)權證,元油2X日盛85購01,,上市
032559,上市認購(售)權證,聯發科凱基85購09,,上市
032560,上市認購(售)權證,可成凱基85購19,,上市
032561,上市認購(售)權證,上証2X元大85購14,,上市
032562,上市認購(售)權證,CFA50元大85購02,,上市
032563,上市認購(售)權證,S&P反1元大85購01,,上市
032564,上市認購(售)權證,臺指反元大85購02,,上市
032565,上市認購(售)權證,亞德客元大85購08,,上市
032566,上市認購(售)權證,美律元大87購02,,上市
032567,上市認購(售)權證,強茂元大87購01,,上市
032568,上市認購(售)權證,京鼎元大87購01,,上市
032569,上市認購(售)權證,台勝科元大85購07,,上市
032570,上市認購(售)權證,台灣50永豐85購01,,上市
032571,上市認購(售)權證,A50正2永豐85購06,,上市
032572,上市認購(售)權證,元油2X永豐85購01,,上市
032573,上市認購(售)權證,晶電永豐85購07,,上市
032574,上市認購(售)權證,義隆永豐85購02,,上市
032575,上市認購(售)權證,盟立永豐85購01,,上市
032576,上市認購(售)權證,智原永豐85購03,,上市
032577,上市認購(售)權證,智易永豐85購01,,上市
032578,上市認購(售)權證,TPK永豐85購01,,上市
032579,上市認購(售)權證,T50反1國票85購01,,上市
032580,上市認購(售)權證,T50反1國票87購01,,上市
032581,上市認購(售)權證,T50反1國票87購02,,上市
032582,上市認購(售)權證,上証2X國票85購04,,上市
032583,上市認購(售)權證,A50正2國票85購02,,上市
032584,上市認購(售)權證,全新國票87購01,,上市
032585,上市認購(售)權證,奇力新國票85購01,,上市
032586,上市認購(售)權證,台積電台新88購01,,上市
032587,上市認購(售)權證,元油2X國泰85購02,,上市
032588,上市認購(售)權證,達方國泰88購01,,上市
032589,上市認購(售)權證,大毅富邦85購01,,上市
032590,上市認購(售)權證,玉晶光富邦85購01,,上市
032591,上市認購(售)權證,元油2X統一87購05,,上市
032592,上市認購(售)權證,旺宏統一87購04,,上市
032593,上市認購(售)權證,嘉聯益統一87購01,,上市
032594,上市認購(售)權證,上証2X元富85購02,,上市
032595,上市認購(售)權證,大成鋼元富85購01,,上市
032596,上市認購(售)權證,上銀元富85購03,,上市
032597,上市認購(售)權證,國巨元富85購03,,上市
032598,上市認購(售)權證,元石油康和85購01,,上市
032599,上市認購(售)權證,臺股指康和85購01,,上市
032600,上市認購(售)權證,臺股指康和85購02,,上市
032601,上市認購(售)權證,臺股指康和85購03,,上市
032602,上市認購(售)權證,德律第一86購01,,上市
032603,上市認購(售)權證,欣興第一86購01,,上市
032604,上市認購(售)權證,中磊群益86購01,,上市
032605,上市認購(售)權證,上証2X中信86購04,,上市
032606,上市認購(售)權證,長榮航中信86購01,,上市
032607,上市認購(售)權證,新光金中信86購01,,上市
032608,上市認購(售)權證,創意中信87購01,,上市
032609,上市認購(售)權證,達運中信88購01,,上市
03260P,上市認購(售)權證,台達電群益84售01,,上市
032610,上市認購(售)權證,上銀凱基86購02,,上市
032611,上市認購(售)權證,為升凱基86購01,,上市
032612,上市認購(售)權證,為升凱基86購02,,上市
032613,上市認購(售)權證,旺宏凱基87購01,,上市
032614,上市認購(售)權證,英業達凱基86購01,,上市
032615,上市認購(售)權證,燿華凱基87購01,,上市
032616,上市認購(售)權證,國泰金凱基86購01,,上市
032617,上市認購(售)權證,緯創凱基86購01,,上市
032618,上市認購(售)權證,智易凱基86購01,,上市
032619,上市認購(售)權證,貿聯凱基86購01,,上市
032620,上市認購(售)權證,台郡凱基86購01,,上市
032621,上市認購(售)權證,達方凱基86購01,,上市
032622,上市認購(售)權證,聯電麥證87購01,,上市
032623,上市認購(售)權證,聯電麥證87購02,,上市
032624,上市認購(售)權證,台達電麥證86購02,,上市
032625,上市認購(售)權證,鴻海麥證87購01,,上市
032626,上市認購(售)權證,國巨麥證87購01,,上市
032627,上市認購(售)權證,訊芯台新87購01,,上市
032628,上市認購(售)權證,GIS台新88購01,,上市
032629,上市認購(售)權證,國巨永豐86購01,,上市
032630,上市認購(售)權證,禾伸堂永豐86購01,,上市
032631,上市認購(售)權證,玉晶光永豐86購01,,上市
032632,上市認購(售)權證,台勝科永豐86購01,,上市
032633,上市認購(售)權證,新唐永豐86購01,,上市
032634,上市認購(售)權證,訊芯永豐86購01,,上市
032635,上市認購(售)權證,大同國泰86購01,,上市
032636,上市認購(售)權證,美律國泰86購01,,上市
032637,上市認購(售)權證,矽格國泰86購01,,上市
032638,上市認購(售)權證,聚陽永昌86購01,,上市
032639,上市認購(售)權證,鴻海永昌86購01,,上市
032640,上市認購(售)權證,華邦電永昌86購01,,上市
032641,上市認購(售)權證,寶滬深富邦86購01,,上市
032642,上市認購(售)權證,元上證富邦86購01,,上市
032643,上市認購(售)權證,可成富邦86購04,,上市
032644,上市認購(售)權證,元石油元大86購01,,上市
032645,上市認購(售)權證,A50正2元大86購01,,上市
032646,上市認購(售)權證,臺指反元大86購01,,上市
032647,上市認購(售)權證,元油2X元大86購01,,上市
032648,上市認購(售)權證,上銀元大86購03,,上市
032649,上市認購(售)權證,聯電元大87購01,,上市
03264P,上市認購(售)權證,台積電統一84售07,,上市
032650,上市認購(售)權證,旺宏元大88購04,,上市
032651,上市認購(售)權證,瑞昱元大86購03,,上市
032652,上市認購(售)權證,華航元大87購01,,上市
032653,上市認購(售)權證,長榮航元大86購02,,上市
032654,上市認購(售)權證,長榮航元大86購03,,上市
032655,上市認購(售)權證,亞光元大87購01,,上市
032656,上市認購(售)權證,TPK元大88購01,,上市
032657,上市認購(售)權證,同欣電元大87購01,,上市
032658,上市認購(售)權證,啟碁元大87購01,,上市
032659,上市認購(售)權證,台勝科統一89購01,,上市
032660,上市認購(售)權證,為升元富86購01,,上市
032661,上市認購(售)權證,華通元富86購01,,上市
032662,上市認購(售)權證,奇力新元富86購01,,上市
032663,上市認購(售)權證,長榮航元富86購01,,上市
032664,上市認購(售)權證,長榮航元富86購02,,上市
032665,上市認購(售)權證,貿聯元富86購01,,上市
032666,上市認購(售)權證,日電貿康和86購01,,上市
032667,上市認購(售)權證,欣興日盛88購01,,上市
032668,上市認購(售)權證,大毅凱基86購01,,上市
032669,上市認購(售)權證,長榮航凱基86購01,,上市
032670,上市認購(售)權證,大同國票86購02,,上市
032671,上市認購(售)權證,FH滬深元大86購01,,上市
032672,上市認購(售)權證,上証2X元大86購02,,上市
032673,上市認購(售)權證,亞德客元大88購01,,上市
032674,上市認購(售)權證,國巨元大86購02,,上市
032675,上市認購(售)權證,國巨元大86購03,,上市
032676,上市認購(售)權證,國巨元大86購04,,上市
032677,上市認購(售)權證,國巨元大86購05,,上市
032678,上市認購(售)權證,美律元大88購01,,上市
032679,上市認購(售)權證,晶電元大89購01,,上市
032680,上市認購(售)權證,聯發科元大86購01,,上市
032681,上市認購(售)權證,全新元大88購01,,上市
032682,上市認購(售)權證,大毅元大87購01,,上市
032683,上市認購(售)權證,嘉晶元大89購01,,上市
032684,上市認購(售)權證,台勝科元大87購01,,上市
032685,上市認購(售)權證,嘉澤元大86購02,,上市
032686,上市認購(售)權證,聯茂元大86購01,,上市
032687,上市認購(售)權證,GIS元大87購03,,上市
032688,上市認購(售)權證,力山永豐86購01,,上市
032689,上市認購(售)權證,上銀永豐86購01,,上市
032690,上市認購(售)權證,健鼎永豐86購01,,上市
032691,上市認購(售)權證,台勝科永豐86購02,,上市
032692,上市認購(售)權證,達邁永豐86購01,,上市
032693,上市認購(售)權證,致伸永豐86購01,,上市
032694,上市認購(售)權證,臻鼎永豐86購01,,上市
032695,上市認購(售)權證,達方永豐86購01,,上市
032696,上市認購(售)權證,鴻海台新87購01,,上市
032697,上市認購(售)權證,A50正2中信86購04,,上市
032698,上市認購(售)權證,宏碁第一86購01,,上市
032699,上市認購(售)權證,聯茂第一86購01,,上市
032700,上市認購(售)權證,建準群益86購01,,上市
032701,上市認購(售)權證,日電貿國泰86購01,,上市
032702,上市認購(售)權證,達運國泰86購01,,上市
032703,上市認購(售)權證,國巨富邦87購01,,上市
032704,上市認購(售)權證,強茂富邦86購01,,上市
032705,上市認購(售)權證,長榮航富邦87購01,,上市
032706,上市認購(售)權證,智易元富86購01,,上市
032707,上市認購(售)權證,瀚宇博元富86購01,,上市
032708,上市認購(售)權證,CFA50統一86購01,,上市
032709,上市認購(售)權證,滬深2X統一86購02,,上市
032710,上市認購(售)權證,滬深2X統一88購01,,上市
032711,上市認購(售)權證,鴻海統一88購02,,上市
032712,上市認購(售)權證,台積電統一87購08,,上市
032713,上市認購(售)權證,大毅統一88購01,,上市
032714,上市認購(售)權證,為升兆豐87購01,,上市
032715,上市認購(售)權證,聯電兆豐86購01,,上市
032716,上市認購(售)權證,南亞科兆豐86購01,,上市
032717,上市認購(售)權證,奇力新兆豐87購01,,上市
032718,上市認購(售)權證,可成兆豐87購02,,上市
032719,上市認購(售)權證,貿聯兆豐87購01,,上市
032720,上市認購(售)權證,華通第一86購01,,上市
032721,上市認購(售)權證,A50正2國票86購04,,上市
032722,上市認購(售)權證,元油2X國票87購05,,上市
032723,上市認購(售)權證,奇力新國票87購01,,上市
032724,上市認購(售)權證,上証2X永豐86購02,,上市
032725,上市認購(售)權證,元油2X永豐86購01,,上市
032726,上市認購(售)權證,義隆凱基86購01,,上市
032727,上市認購(售)權證,強茂凱基86購01,,上市
032728,上市認購(售)權證,華航凱基86購01,,上市
032729,上市認購(售)權證,啟碁凱基86購01,,上市
032730,上市認購(售)權證,啟碁凱基86購02,,上市
032731,上市認購(售)權證,矽創凱基86購02,,上市
032732,上市認購(售)權證,矽創凱基86購03,,上市
032733,上市認購(售)權證,矽創凱基86購04,,上市
032734,上市認購(售)權證,A50正2元大86購02,,上市
032735,上市認購(售)權證,元油2X元大86購02,,上市
032736,上市認購(售)權證,華新元大86購02,,上市
032737,上市認購(售)權證,葡萄王元大86購01,,上市
032738,上市認購(售)權證,中纖元大86購01,,上市
032739,上市認購(售)權證,中鋼元大86購01,,上市
032740,上市認購(售)權證,光寶科元大86購01,,上市
032741,上市認購(售)權證,華邦電元大86購03,,上市
032742,上市認購(售)權證,TPK元大88購02,,上市
032743,上市認購(售)權證,隆達元大87購01,,上市
032744,上市認購(售)權證,麗豐元大89購01,,上市
032745,上市認購(售)權證,台郡元大88購01,,上市
032746,上市認購(售)權證,台灣50國泰86購01,,上市
032747,上市認購(售)權證,元油2X國泰86購01,,上市
032748,上市認購(售)權證,聚陽國泰86購01,,上市
032749,上市認購(售)權證,美律富邦88購01,,上市
032750,上市認購(售)權證,元石油統一88購01,,上市
032751,上市認購(售)權證,元油2X統一89購01,,上市
032752,上市認購(售)權證,順德元富86購01,,上市
032753,上市認購(售)權證,中磊元富86購01,,上市
032754,上市認購(售)權證,達方元富86購01,,上市
032755,上市認購(售)權證,亞光第一86購01,,上市
032756,上市認購(售)權證,元油2X群益86購01,,上市
032757,上市認購(售)權證,和大群益86購01,,上市
032758,上市認購(售)權證,大同群益86購01,,上市
032759,上市認購(售)權證,技嘉群益86購01,,上市
032760,上市認購(售)權證,高鐵群益86購01,,上市
032761,上市認購(售)權證,南電群益86購01,,上市
032762,上市認購(售)權證,嘉聯益日盛86購01,,上市
032763,上市認購(售)權證,新光鋼宏遠86購01,,上市
032764,上市認購(售)權證,旺宏凱基86購01,,上市
032765,上市認購(售)權證,可成凱基86購01,,上市
032766,上市認購(售)權證,欣興凱基86購01,,上市
032767,上市認購(售)權證,元油2X元大86購03,,上市
032768,上市認購(售)權證,力山元大87購01,,上市
032769,上市認購(售)權證,亞德客元大86購02,,上市
032770,上市認購(售)權證,新光鋼元大87購01,,上市
032771,上市認購(售)權證,上銀元大89購01,,上市
032772,上市認購(售)權證,燿華元大87購02,,上市
032773,上市認購(售)權證,台光電元大87購01,,上市
032774,上市認購(售)權證,全新元大87購01,,上市
032775,上市認購(售)權證,宏達電元大89購01,,上市
032776,上市認購(售)權證,欣興元大89購01,,上市
032777,上市認購(售)權證,智易元大87購01,,上市
032778,上市認購(售)權證,啟碁元大86購01,,上市
032779,上市認購(售)權證,樺漢元大86購01,,上市
032780,上市認購(售)權證,樺漢元大86購03,,上市
032781,上市認購(售)權證,樺漢元大87購01,,上市
032782,上市認購(售)權證,矽創元大87購01,,上市
032783,上市認購(售)權證,滬深2X永豐86購01,,上市
032784,上市認購(售)權證,A50正2永豐86購01,,上市
032785,上市認購(售)權證,國巨永豐86購02,,上市
032786,上市認購(售)權證,晶電永豐86購01,,上市
032787,上市認購(售)權證,奇力新永豐86購01,,上市
032788,上市認購(售)權證,大毅永豐86購01,,上市
032789,上市認購(售)權證,華新科永豐86購01,,上市
03278P,上市認購(售)權證,華新科兆豐84售02,,上市
032790,上市認購(售)權證,宏達電永豐86購01,,上市
032791,上市認購(售)權證,奇鋐永豐86購01,,上市
032792,上市認購(售)權證,信邦永豐86購01,,上市
032793,上市認購(售)權證,華晶科永豐86購01,,上市
032794,上市認購(售)權證,明泰永豐86購01,,上市
032795,上市認購(售)權證,創意永豐86購01,,上市
032796,上市認購(售)權證,健策永豐86購01,,上市
032797,上市認購(售)權證,樺漢永豐86購01,,上市
032798,上市認購(售)權證,奇力新台新88購01,,上市
032799,上市認購(售)權證,樺漢台新87購01,,上市
032800,上市認購(售)權證,大同康和86購01,,上市
032801,上市認購(售)權證,遠東新元富86購01,,上市
032802,上市認購(售)權證,敬鵬元富86購01,,上市
032803,上市認購(售)權證,南電元富86購01,,上市
032804,上市認購(售)權證,為升統一89購01,,上市
032805,上市認購(售)權證,樺漢統一88購01,,上市
032806,上市認購(售)權證,台達電兆豐87購01,,上市
032807,上市認購(售)權證,國巨兆豐86購03,,上市
032808,上市認購(售)權證,宏碁兆豐86購01,,上市
032809,上市認購(售)權證,大同兆豐86購01,,上市
032810,上市認購(售)權證,台勝科兆豐86購01,,上市
032811,上市認購(售)權證,臻鼎兆豐87購01,,上市
032812,上市認購(售)權證,達運兆豐86購01,,上市
032813,上市認購(售)權證,同欣電兆豐86購01,,上市
032814,上市認購(售)權證,南電兆豐86購01,,上市
032815,上市認購(售)權證,力山國泰86購01,,上市
032816,上市認購(售)權證,中纖國泰86購01,,上市
032817,上市認購(售)權證,中鋼國泰86購01,,上市
032818,上市認購(售)權證,中鴻國泰86購01,,上市
032819,上市認購(售)權證,中橡國泰86購01,,上市
032820,上市認購(售)權證,敬鵬國泰86購01,,上市
032821,上市認購(售)權證,宏盛國泰86購01,,上市
032822,上市認購(售)權證,開發金國泰86購02,,上市
032823,上市認購(售)權證,玉山金國泰86購01,,上市
032824,上市認購(售)權證,中信金國泰86購01,,上市
032825,上市認購(售)權證,信邦國泰86購01,,上市
032826,上市認購(售)權證,樺漢國泰86購01,,上市
