dealer,code,BuySell
國泰-板橋,1626,-2
第一金-新興,1626,1
台新-建北,1626,-1
第一金-員林,1626,1
元富-同大,1626,-1
中國信託,1626,1
宏遠-光隆,1626,-1
凱基-桃園,1626,1
新光-台南,1626,-1
富邦-台中,1626,1
凱基-雙和,1626,-1
元大-台北,1626,1
富邦-基隆,1626,-1
康和-嘉義,1701,183
新加坡商瑞銀,1701,-417
元富-新竹,1701,82
美商高盛,1701,-244
元大證券,1701,82
台灣摩根士丹利,1701,-125
群益金鼎-大興,1701,74
美林,1701,-104
富邦-仁愛,1701,66
摩根大通,1701,-70
富邦-西壢,1701,51
凱基-台北,1701,-61
富邦-屏東,1701,51
群益金鼎-東湖,1701,-58
元富-烏日,1701,43
永豐金-新店,1701,-55
中國信託-三重,1701,39
中國信託-嘉義,1701,-50
統一-三重,1701,31
富邦-敦南,1701,-42
台新-高雄,1701,30
永豐金-桃園,1701,-42
台新-台中,1701,29
康和-永和,1701,-40
兆豐-中壢,1701,25
統一-新竹,1701,-35
康和-高雄,1701,21
富邦-台北,1701,-35
新光-高雄,1701,21
致和證券,1701,-24
兆豐證券,1702,100
香港上海匯豐,1702,-50
國泰-台中,1702,33
新加坡商瑞銀,1702,-31
凱基-台北,1702,18
摩根大通,1702,-16
華南永昌-高雄,1702,15
華南永昌-民權,1702,-15
新光,1702,14
富邦-員林,1702,-15
富邦-陽明,1702,14
玉山-景美,1702,-12
富邦-竹北,1702,10
元大-大里,1702,-10
元大-西屯,1702,10
國泰-館前,1702,-10
元大-景美,1702,7
富邦-南員林,1702,-8
臺銀-民權,1702,6
兆豐-城中,1702,-7
群益金鼎-永和,1702,6
凱基-高美館,1702,-6
台灣摩根士丹利,1702,5
凱基-竹北,1702,-6
統一-敦南,1702,5
元大-沙鹿,1702,-6
統一-中壢,1702,5
統一-彰化,1702,-5
群益金鼎-建成,1702,5
富邦-苗栗,1702,-5
華南永昌,1707,100
新加坡商瑞銀,1707,-24
美商高盛,1707,26
美林,1707,-21
中國信託,1707,25
凱基-台北,1707,-21
摩根大通,1707,22
元大-苗栗,1707,-21
台灣摩根士丹利,1707,19
元大-高雄,1707,-11
統一-敦南,1707,18
國票-南京,1707,-10
統一-南京,1707,10
聯邦商銀,1707,-8
新光-桃園,1707,10
元大-樹林,1707,-8
元大-草屯,1707,7
元富,1707,-7
元大-清水,1707,6
元大-福營,1707,-6
元大-新生,1707,5
元大證券,1707,-6
元大-永春,1707,5
國泰-敦南,1707,-6
永豐金-內湖,1707,5
凱基-城中,1707,-5
港商法國興業,1707,4
永豐金-竹北,1707,-5
群益金鼎-大甲,1707,4
永豐金證券,1707,-5
凱基-台北,1708,229
港商野村,1708,-161
元大-桃興,1708,95
美林,1708,-60
台灣摩根士丹利,1708,84
群益金鼎-台中,1708,-59
美商高盛,1708,81
元大-四維,1708,-48
台新證券,1708,27
永全證券,1708,-43
國泰-松江,1708,21
新光,1708,-34
康和-仁愛,1708,20
群益金鼎-中港,1708,-21
永豐金-桃園,1708,20
大昌-樹林,1708,-20
元大-東泰,1708,17
國票-博愛,1708,-20
新加坡商瑞銀,1708,16
群益金鼎-高雄,1708,-20
富邦-嘉義,1708,13
富邦-台北,1708,-17
凱基-豐中,1708,12
彰銀-台中,1708,-16
元大-清水,1708,11
元大-木柵,1708,-15
元大-成功,1708,11
富邦-八德,1708,-14
國泰-新莊,1708,11
元大-花蓮,1708,-12
華南永昌-台中,1709,190
新加坡商瑞銀,1709,-143
摩根大通,1709,70
美林,1709,-95
群益金鼎-開元,1709,50
高橋-中壢,1709,-50
台新-屏東,1709,41
康和-仁愛,1709,-40
凱基-市政,1709,40
凱基-城中,1709,-38
台灣摩根士丹利,1709,30
永豐金證券,1709,-38
聯邦商銀,1709,30
富邦-高雄,1709,-33
元富-新店,1709,21
美商高盛,1709,-32
統一-敦南,1709,20
元大-敦化,1709,-32
富邦-陽明,1709,20
富邦-仁愛,1709,-32
永豐金-大園,1709,19
永豐金-天母,1709,-31
京城,1709,18
凱基-台北,1709,-28
元大-中壢,1709,16
康和-高雄,1709,-27
港商法國興業,1709,15
元富-西松,1709,-25
國泰-高雄,1709,15
富邦-七賢,1709,-20
台灣摩根士丹利,1710,148
第一金-新興,1710,-173
摩根大通,1710,131
永豐金-高雄,1710,-145
美商高盛,1710,119
臺銀-高雄,1710,-100
國票證券,1710,115
凱基-和平,1710,-100
凱基-台北,1710,111
永豐金-松山,1710,-60
中國信託-忠孝,1710,75
富邦-士林,1710,-58
元大-忠孝,1710,45
亞東,1710,-56
港商野村,1710,41
富邦-陽明,1710,-40
香港上海匯豐,1710,28
美林,1710,-37
合庫-高雄,1710,25
福邦證券,1710,-36
華南永昌-台中,1710,23
永豐金-博愛,1710,-32
玉山-城中,1710,20
凱基-台南,1710,-19
元大-莒光,1710,20
新光,1710,-16
聯邦-大業,1710,18
群益金鼎-內湖,1710,-15
土銀-和平,1710,15
(牛牛牛)亞-鑫豐,1710,-14
元大-復北,1711,150
元大-東港,1711,-60
凱基-台北,1711,113
元大-屏東民生,1711,-50
摩根大通,1711,88
元富-新店,1711,-24
台灣摩根士丹利,1711,44
富邦-嘉義,1711,-24
美商高盛,1711,42
兆豐-台中港,1711,-23
第一金-員林,1711,31
元大-館前,1711,-20
新加坡商瑞銀,1711,26
統一-中壢,1711,-19
凱基-竹科,1711,20
玉山-城中,1711,-16
元大-莒光,1711,19
國泰-館前,1711,-15
統一-仁愛,1711,16
富邦-東門,1711,-15
元富-古亭,1711,15
美好-蘆洲,1711,-14
臺銀-臺南,1711,10
元富-大裕,1711,-14
美好-中壢,1711,10
元大-雙和,1711,-14
中國信託-文心,1711,10
中國信託-松江,1711,-12
凱基-城中,1711,10
美好-富順,1711,-11
新加坡商瑞銀,1712,29
摩根大通,1712,-86
永豐金-羅東,1712,18
中農,1712,-81
元大-新生,1712,15
凱基-台北,1712,-77
永豐金-永康,1712,15
台灣摩根士丹利,1712,-55
國泰-板橋,1712,14
美林,1712,-44
富邦-宜蘭,1712,13
美商高盛,1712,-33
元大-沙鹿,1712,12
群益金鼎-崇德,1712,-25
富邦-建國,1712,12
元大-屏東,1712,-15
國泰-敦南,1712,10
群益金鼎-嘉義,1712,-12
合庫-彰化,1712,10
華南永昌-鳳山,1712,-12
群益金鼎-彰化,1712,10
華南永昌-岡山,1712,-10
凱基-鳳山,1712,10
凱基-竹科,1712,-10
元大-大統,1712,10
第一金-自由,1712,-10
永豐金-彰化,1712,10
群益金鼎-開元,1712,-8
兆豐-台中港,1712,9
元富-新興,1712,-6
國泰-敦南,1713,3
凱基-高美館,1713,-17
康和,1713,3
華南永昌-小港,1713,-6
聯邦商銀,1713,3
華南永昌-民權,1713,-3
凱基-台北,1713,3
永豐金-苓雅,1713,-2
宏遠-台南,1713,2
元大-士林,1713,-1
安泰,1713,2
美林,1713,-1
國泰-板橋,1713,1
群益金鼎-民權,1713,-1
華南永昌-高雄,1713,1
永豐金-三重,1713,-1
台新-高雄,1713,1
新光,1713,-1
永豐金證券,1713,1
花旗環球,1713,1
合庫-自強,1713,1
元富-板橋,1713,1
兆豐-民生,1713,1
國票-長城,1713,1
統一,1714,129
元大-信義,1714,-180
富邦-東花蓮,1714,94
康和-台中,1714,-100
聯邦-興中,1714,50
兆豐-竹北,1714,-78
凱基-台北,1714,43
凱基-湖口,1714,-60
元大-草屯,1714,41
康和-台南,1714,-59
兆豐-高雄,1714,40
群益金鼎-館前,1714,-50
統一-敦南,1714,37
美林,1714,-34
港商野村,1714,31
元大-員林中山,1714,-24
富邦-樹林,1714,29
元大-竹科,1714,-21
台灣摩根士丹利,1714,25
台中銀-員林,1714,-20
土銀-花蓮,1714,20
華南永昌-小港,1714,-20
大昌-桃園,1714,20
元大-大益,1714,-20
國票-南科,1714,20
華南永昌-竹北,1714,-18
國票-南京,1714,20
華南永昌-虎尾,1714,-15
凱基-三重,1714,20
元大-大灣,1714,-15
法銀巴黎,1717,46
兆豐-新竹,1717,-110
美商高盛,1717,43
福邦證券,1717,-105
國票-天祥,1717,40
玉山-嘉義,1717,-40
元大-高雄,1717,40
永興,1717,-30
花旗環球,1717,33
凱基-台北,1717,-25
兆豐-小港,1717,31
元大-東蘆,1717,-21
摩根大通,1717,24
兆豐-台中港,1717,-12
國票-安和,1717,20
統一-桃園,1717,-11
永豐金證券,1717,15
安泰-大發,1717,-10
富邦-中和,1717,14
永豐金-高雄,1717,-10
港商法國興業,1717,12
華南永昌-麻豆,1717,-10
元大-永和,1717,11
國泰-敦南,1717,-9
高橋,1717,10
台灣企銀,1717,-9
統一-台南,1717,10
富邦-岡山,1717,-9
元富-高雄,1717,10
元大-承德,1717,-9
中國信託-松江,1718,100
統一-士林,1718,-150
凱基-台北,1718,98
兆豐-北高雄,1718,-126
玉山-景美,1718,68
凱基-土城,1718,-102
凱基-高美館,1718,55
群益金鼎-新莊,1718,-100
永豐金-信義,1718,50
凱基-站前,1718,-100
兆豐-桃鶯,1718,46
元大-大天母,1718,-100
美林,1718,41
元大-民雄,1718,-60
中國信託-文心,1718,34
寶盛,1718,-52
新光,1718,30
中國信託-忠孝,1718,-50
土銀-南港,1718,30
港商野村,1718,-49
台新-高雄,1718,27
元大-左營,1718,-31
台新-三民,1718,26
群益金鼎-東門,1718,-30
合庫證券,1718,25
第一金-高雄,1718,-30
花旗環球,1718,22
華南永昌-公誠,1718,-26
華南永昌-長虹,1718,21
兆豐-三民,1718,-24
新光,1720,303
臺銀-臺南,1720,-82
台灣摩根士丹利,1720,200
國泰-敦南,1720,-78
摩根大通,1720,95
元富,1720,-63
富邦-士林,1720,90
日茂,1720,-33
華南永昌-虎尾,1720,59
元大-四維,1720,-29
群益金鼎-新莊,1720,44
國泰-台中,1720,-29
國票-安和,1720,40
元大-信義,1720,-27
永豐金-中盛,1720,28
永豐金-萬盛,1720,-25
元大-台南,1720,27
永豐金-桃園,1720,-25
永豐金-潮州,1720,24
華南永昌-南京,1720,-24
(牛牛牛)亞-鑫豐,1720,19
富邦-中和,1720,-24
凱基-北門,1720,19
國泰-板橋,1720,-21
兆豐-三重,1720,18
永全-南崁,1720,-20
美林,1720,17
兆豐-三民,1720,-20
群益金鼎,1720,17
富邦-新板,1720,-19
元大-成功,1721,41
永豐金-大園,1721,-50
台灣摩根士丹利,1721,31
兆豐-鹿港,1721,-45
群益金鼎-桃園,1721,30
凱基-台北,1721,-20
群益金鼎-宜蘭,1721,17
美商高盛,1721,-17
元大證券,1721,14
美好-苗栗,1721,-15
美好-楊梅,1721,10
第一金-澎湖,1721,-11
元富-草屯,1721,10
美好-蘆洲,1721,-10
華南永昌-麻豆,1721,10
元富-嘉義,1721,-10
元大-彰化,1721,10
永豐金-新莊,1721,-9
元大-員林中山,1721,10
新加坡商瑞銀,1721,-9
永豐金證券,1721,6
凱基-高美館,1721,-8
北城證券,1721,6
摩根大通,1721,-7
凱基-竹東,1721,6
元富-松德,1721,-5
合庫-彰化,1721,5
第一金-桃園,1721,-5
統一-桃園,1721,5
元富-虎尾,1721,-5
群益金鼎,1722,314
國泰-館前,1722,-197
永豐金-新竹,1722,121
美林,1722,-173
群益金鼎-台中,1722,100
兆豐證券,1722,-138
彰銀,1722,95
國票-長城,1722,-100
富邦-新竹,1722,59
新加坡商瑞銀,1722,-61
富邦-台北,1722,55
元大-淡水,1722,-35
富邦-文化,1722,50
富邦-嘉義,1722,-30
港商法國興業,1722,40
玉山-板橋,1722,-26
元大-大同,1722,40
元大-蘆洲,1722,-24
台灣摩根士丹利,1722,35
永豐金-中正,1722,-21
元大證券,1722,30
群益金鼎-萬華,1722,-20
花旗環球,1722,27
台新證券,1722,-18
元大-東泰,1722,20
元大-中壢,1722,-17
康和-台中,1722,16
摩根大通,1722,-15
法銀巴黎,1722,13
群益金鼎-大興,1722,-14
新光-台中,1723,31
國票-北投,1723,-26
凱基-台北,1723,16
群益金鼎-崇德,1723,-17
元大-蘆洲,1723,11
美林,1723,-14
永豐金-敦南,1723,11
元大-大灣,1723,-12
新加坡商瑞銀,1723,8
國泰-高雄,1723,-12
美商高盛,1723,8
凱基-台南,1723,-9
台灣摩根士丹利,1723,7
元大-北三重,1723,-9
亞東,1723,6
元大-歸仁,1723,-7
元大-博愛,1723,4
康和-台北,1723,-5
花旗環球,1723,3
富邦-南京,1723,-4
新光-桃園,1723,3
元大-永春,1723,-4
群益金鼎,1723,3
宏遠-高雄,1723,-3
元大-新店中正,1723,3
永豐金-新竹,1723,-3
永豐金-羅東,1723,3
元富-大昌,1723,-2
合庫-三重,1723,2
兆豐-城中,1723,-2
華南永昌-南京,1725,4
凱基-城中,1725,-5
元大-中壢,1725,2
元富-花蓮,1725,-3
花旗環球,1725,2
大昌-新店,1725,-2
台新證券,1725,1
國票-安和,1725,-1
第一金-台中,1725,1
玉山-新莊,1725,-1
國泰-松江,1725,1
元大-南京,1725,-1
玉山-南京東路,1725,1
富邦-新店,1725,1
元富-新興,1725,0
大昌-新店,1726,11
凱基-桃園,1726,-4
元大-北港,1726,3
元大-基隆,1726,-4
凱基-台北,1726,2
富邦-永康,1726,-3
(牛牛牛)亞-網路,1726,1
元富-林園,1726,-2
花旗環球,1726,1
凱基-台南,1726,-2
元大-承德,1726,1
兆豐-東門,1726,-1
永豐金-新店,1726,1
凱基-市政,1726,-1
元大-新店中正,1726,0
亞東-板橋,1726,-1
元大-北三重,1726,0
美林,1726,-1
富邦-陽明,1726,0
元大-桃園,1726,-1
玉山-雙和,1726,0
富邦-信義,1727,27
中國信託,1727,-28
凱基-台北,1727,22
兆豐-岡山,1727,-12
康和-新竹,1727,15
第一金-忠孝,1727,-10
元富-板橋,1727,10
華南永昌-小港,1727,-10
美商高盛,1727,9
富邦-中壢,1727,-8
國泰-忠孝,1727,9
富邦-羅東,1727,-6
合庫-彰化,1727,5
彰銀,1727,-5
國泰-松江,1727,5
玉山-高雄,1727,-5
元大-松山,1727,5
玉山-景美,1727,-5
臺銀-民權,1727,3
聯邦-高雄,1727,-4
永豐金-員林,1727,3
新加坡商瑞銀,1727,-3
合庫-西台中,1727,2
新光-台中,1727,-3
中國信託-高雄,1727,2
群益金鼎-瑞豐,1727,-3
大昌-安康,1727,2
凱基-長庚,1727,-3
台新-台中,1727,2
台灣企銀-桃園,1727,-2
群益金鼎-大甲,1730,10
元大-蘆洲,1730,-3
台新-新營,1730,2
凱基-台北,1730,-2
第一金-桃園,1730,1
富邦-敦南,1730,-2
兆豐-台中,1730,1
富邦-陽明,1730,-1
元富-同大,1730,1
臺銀-金山,1730,-1
玉山-板橋,1730,1
臺銀-臺南,1730,-1
玉山-新莊,1730,1
台新-三民,1730,-1
富邦-台北,1730,1
群益金鼎-桃園,1730,-1
群益金鼎-嘉義,1730,0
富邦-忠孝,1730,-1
國泰-敦南,1730,0
元大-城東,1730,-1
台新-台中,1730,0
元大-善化,1730,-1
元大-成功,1730,0
元大-北成功,1730,-1
群益金鼎-宜蘭,1730,0
元大-左營,1730,-1
元大-屏東,1730,0
國泰-館前,1730,-1
玉山-左營,1730,0
康和-仁愛,1731,50
大昌-樹林,1731,-20
德信-新營,1731,30
聯邦商銀,1731,-20
新百王,1731,20
國泰-台中,1731,-19
中農,1731,20
兆豐-中壢,1731,-11
華南永昌-內壢,1731,20
第一金-頭份,1731,-10
元大-府城,1731,15
第一金-台中,1731,-10
華南永昌,1731,13
統一-中壢,1731,-10
元大-成功,1731,13
元富-桃園,1731,-10
兆豐-台中港,1731,12
凱基-東門,1731,-10
台新-台中,1731,12
元大-頭份,1731,-10
美好-楊梅,1731,10
國票證券,1731,-10
康和-石牌,1731,10
富邦-建國,1731,-9
永豐金證券,1731,9
富邦-三重,1731,-8
新加坡商瑞銀,1731,8
元大-北港,1731,-8
元富-新興,1731,8
凱基-復興,1731,-6
新光,1732,17
台灣摩根士丹利,1732,-12
國票-彰化,1732,10
美商高盛,1732,-10
凱基-興隆,1732,10
統一-新竹,1732,-10
台新-建北,1732,5
富邦-三重,1732,-10
玉山-士林,1732,5
元大-竹科,1732,-9
元大-新莊,1732,5
凱基-台北,1732,-6
新光-高雄,1732,4
元大-南崁,1732,-6
元富-敦南,1732,4
美林,1732,-5
土銀-新竹,1732,3
永興-水湳,1732,-5
國泰-忠孝,1732,3
摩根大通,1732,-5
中國信託-三重,1732,2
兆豐-永和,1732,-4
玉山-左營,1732,2
元富-烏日,1732,-3
元大-豐原,1732,2
凱基-台南,1732,-3
元大-土城,1732,2
凱基-敦北,1732,-3
元大-楊梅,1732,2
凱基-八德,1732,-2
群益金鼎-彰化,1733,26
元大-北府,1733,-108
凱基-台北,1733,23
新加坡商瑞銀,1733,-40
元大-員林中山,1733,21
土銀-嘉義,1733,-20
台新證券,1733,18
永豐金-竹北,1733,-20
新光,1733,15
元大-新營,1733,-12
元大-鹿港,1733,15
統一-永和,1733,-11
新光-台中,1733,11
第一金-澎湖,1733,-10
元富-城東,1733,10
國票-博愛,1733,-10
兆豐-北高雄,1733,10
摩根大通,1733,-10
安泰-大發,1733,10
華南永昌-林口,1733,-10
國泰-館前,1733,10
元大-佳里,1733,-10
群益金鼎-板橋,1733,10
元大-屏東,1733,-10
永豐金-高雄,1733,10
合庫-自強,1733,-5
元富-嘉義,1733,8
元富-緯城,1733,-5
元大-鑫永和,1733,8
群益金鼎-大甲,1733,-5
台灣摩根士丹利,1734,67
陽信,1734,-53
統一-內湖,1734,40
富邦-新竹,1734,-30
摩根大通,1734,34
康和-仁愛,1734,-24
凱基-台北,1734,33
新加坡商瑞銀,1734,-22
美商高盛,1734,29
新光,1734,-21
台新證券,1734,28
國泰-忠孝,1734,-20
永豐金-板新,1734,18
統一-基隆,1734,-20
元大-桃興,1734,16
美好-台中,1734,-15
台新-台中,1734,13
元大-大統,1734,-15
元大-楊梅,1734,11
富邦-員林,1734,-14
高橋-中壢,1734,10
光和-溪湖,1734,-11
富邦-敦南,1734,10
第一金-桃園,1734,-10
元大-大益,1734,10
元富-基隆,1734,-10
元大-汐止,1734,8
國泰-館前,1734,-10
港商野村,1734,7
群益金鼎-潭子,1734,-10
國泰-台中,1735,1
富邦-西壢,1735,-2
兆豐-民生,1735,1
元大-南投,1735,-2
國泰-敦南,1735,1
凱基-台北,1735,-1
國票證券,1735,1
富邦-仁愛,1735,-1
群益金鼎-館前,1735,0
國泰-高雄,1735,0
群益金鼎-北高雄,1735,0
凱基-高美館,1735,0
群益金鼎-崇德,1735,0
兆豐-台中港,1735,0
國泰-新莊,1735,0
國泰-台南,1735,0
元大-新竹,1735,0
國泰-忠孝,1735,0
國泰-松江,1735,0
第一金,1736,20
富邦-南京,1736,-37
國票-敦北法人,1736,20
美商高盛,1736,-30
元大-天母,1736,14
元大-博愛,1736,-25
統一-彰化,1736,10
新加坡商瑞銀,1736,-25
元富-彰化,1736,10
凱基-台北,1736,-22
元大-員林,1736,10
統一-土城,1736,-20
元大-大雅,1736,9
美林,1736,-19
第一金-桃園,1736,8
凱基-台東,1736,-17
台新證券,1736,7
元富,1736,-10
凱基-市政,1736,6
富邦-板橋,1736,-9
台灣企銀-台中,1736,5
康和-台南,1736,-7
台新-台中,1736,5
兆豐-台中港,1736,-6
新光-台南,1736,5
第一金-自由,1736,-5
富邦-樹林,1736,5
華南永昌-高雄,1736,-5
國泰-敦南,1736,4
元大-彰化民生,1736,-5
新光-桃園,1737,31
統一-桃園,1737,-78
群益金鼎-潭子,1737,20
臺銀-臺中,1737,-15
(牛牛牛)亞-鑫豐,1737,14
華南永昌-朴子,1737,-15
元大-清水,1737,10
元大-基隆孝二,1737,-13
富邦-敦南,1737,7
元大-竹科,1737,-10
富邦-嘉義,1737,7
玉山證券,1737,-8
凱基-台北,1737,6
台新證券,1737,-7
美商高盛,1737,5
元大-發財,1737,-6
臺銀,1737,4
玉山-桃園,1737,-5
元富-中原,1737,4
華南永昌,1737,-5
富邦-台北,1737,3
美林,1737,-4
花旗環球,1737,2
玉山-台南,1737,-3
統一-高雄,1737,2
元大-屏東,1737,-3
元富-嘉義,1737,2
元大-龍潭,1737,-2
兆豐-來福,1737,2
新光,1737,-2
美商高盛,1760,57
新加坡商瑞銀,1760,-148
國票-安和,1760,51
華南永昌,1760,-97
摩根大通,1760,50
凱基-台北,1760,-95
元大-樹林,1760,49
群益金鼎-東大,1760,-79
元大證券,1760,44
永豐金證券,1760,-69
國泰-桃園,1760,39
凱基-市政,1760,-49
永豐金-信義,1760,35
宏遠證券,1760,-41
兆豐-大安,1760,33
凱基-基隆,1760,-37
元富-板橋,1760,31
永豐金-內湖,1760,-36
國泰-忠孝,1760,28
港商野村,1760,-27
國泰證券,1760,27
玉山-雙和,1760,-26
亞東-板橋,1760,23
大昌-新店,1760,-20
美林,1760,23
第一金,1760,-20
元富-世貿,1760,21
元大-中壢,1760,-17
凱基-站前,1760,19
富邦-八德,1760,-16
統一,1762,831
美林,1762,-268
元大證券,1762,125
台灣摩根士丹利,1762,-232
富邦-竹東,1762,80
群益金鼎-彰化,1762,-214
群益金鼎,1762,78
華南永昌-大安,1762,-114
美商高盛,1762,71
國票-安和,1762,-81
元富-城中,1762,61
元大-北港,1762,-40
凱基,1762,56
摩根大通,1762,-38
新加坡商瑞銀,1762,52
華南永昌,1762,-35
新光,1762,43
台中銀-員林,1762,-34
康和-永和,1762,38
合庫-台中,1762,-31
富邦-陽明,1762,38
兆豐-忠孝,1762,-30
永豐金證券,1762,36
群益金鼎-大安,1762,-30
富邦-板橋,1762,30
富邦-南屯,1762,-30
康和-南崁,1762,25
元大-南海,1762,-28
永豐金-竹北,1762,21
兆豐證券,1762,-22
福邦證券,1773,36
富邦-和美,1773,-19
國泰證券,1773,36
國票-天祥,1773,-16
凱基,1773,20
福邦-新竹,1773,-15
凱基-台北,1773,17
元大-雙和,1773,-13
摩根大通,1773,12
元大-板橋三民,1773,-11
群益金鼎,1773,11
永豐金證券,1773,-7
富邦證券,1773,5
凱基-高美館,1773,-5
元大-信義,1773,5
台新-高雄,1773,-4
台新-建北,1773,4
群益金鼎-板橋,1773,-4
華南永昌-大安,1773,4
元大-基隆,1773,-4
台新-新莊,1773,3
美商高盛,1773,-3
臺銀-臺中,1773,2
元富-文心,1773,-3
花旗環球,1773,2
康和-仁愛,1773,-3
元富-成功,1773,2
群益金鼎-三民,1773,-3
中國信託-永康,1773,2
元大-府城,1773,-3
凱基-八德,1776,7
凱基-高美館,1776,-2
凱基-科園,1776,2
永豐金-松山,1776,-2
凱基-台北,1776,1
元富-中壢,1776,-1
統一-台南,1776,1
群益金鼎-竹南,1776,-1
美好-台中,1776,1
國票-北投,1776,-1
元大-沙鹿,1776,1
兆豐-忠孝,1776,-1
華南永昌-虎尾,1776,0
光和-高雄,1776,-1
元大-東蘆,1776,0
