:START_ID,amount:int,:END_ID,:TYPE
78d84b37d44699a182a7c3f4c62a0f20,0,5205,buy_or_sell
0cae974f7276e23d953390b15f3a5f9b,61,5206,buy_or_sell
a411ed6fdcec01be574e4bd994a926d7,-120,5206,buy_or_sell
52003282e99fc8664bea50673ac7d8d7,26,5206,buy_or_sell
ce43e659b3cb2d7205e7c3ae1c206f26,-26,5206,buy_or_sell
f46cd7ff8d3e3258c0866efd64877549,16,5206,buy_or_sell
ee8698037073d34c46c0b4d33245d2ff,-15,5206,buy_or_sell
8b40a79ecd5a0caf351063739a8195cf,12,5206,buy_or_sell
d106346686be3764e683f7d1cee15564,-14,5206,buy_or_sell
b783b2a393a2c3bc4f7942e24862411e,11,5206,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,-10,5206,buy_or_sell
b84fcf6d50ccc713a220eb5f69213af8,10,5206,buy_or_sell
811a003d1c6b4d215b2fab8a8f39f599,-5,5206,buy_or_sell
72e2ae5be52b168ae5137e7ee29e055c,9,5206,buy_or_sell
eceb5054ede81dc3c6747abb9b605764,-2,5206,buy_or_sell
fb11a1392c7491f1711a50d7a8cfc6d3,9,5206,buy_or_sell
6579a8dc15351572c7795163130b3de2,-2,5206,buy_or_sell
f0772aeb5297ee84101c8b14dc60ee4a,7,5206,buy_or_sell
04bf3d125b2af5753fa26318eccc2040,-2,5206,buy_or_sell
0f18997c179947ac4e31195fadf111d9,7,5206,buy_or_sell
b1f16b40c5210a1a8532455091cda714,-2,5206,buy_or_sell
9df5c005d5804a716e11834e0d5090c8,5,5206,buy_or_sell
4d9aeb90091580188a6eda6dcb912508,-1,5206,buy_or_sell
cbb59536c5070402732fe99ed4be1a29,5,5206,buy_or_sell
f9b482280fa415ef086e670e81d9d2b4,-1,5206,buy_or_sell
4d139af814a8b980a35da5c746afd9e3,5,5206,buy_or_sell
9a9d227403a5d058befe443422531e77,-1,5206,buy_or_sell
64ba9a0204a0ee23550966b1c3bf43ea,5,5206,buy_or_sell
22ab23d3fc6a5edb1cbe0c4a938e7451,-1,5206,buy_or_sell
cab87c1ce36baa4a329d75d7faffcff6,3,5206,buy_or_sell
8adb47d5eb809f0ff8276c08ccfc3729,-1,5206,buy_or_sell
e76e4bd6ddaf204f2e4fcc087cc2df9a,121,5209,buy_or_sell
cf77a6761fda62477eccf3bee6546750,-41,5209,buy_or_sell
21199333478512221db4d68b7d1bda51,51,5209,buy_or_sell
daf902a75436abf6dddecd21dfac1bdf,-20,5209,buy_or_sell
cf5ca18aade71fa180de859a050af58b,31,5209,buy_or_sell
b8ed31ee9f0ad90b564994534d8cda95,-18,5209,buy_or_sell
66156999525573eb7b33b77d9a191f60,31,5209,buy_or_sell
5ea974b97d618e4f40c1914ae17f7a38,-16,5209,buy_or_sell
b6d5bd3ca3db070ba06473577311e257,25,5209,buy_or_sell
1cb275b4c7724086f58832201b54ec82,-16,5209,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,24,5209,buy_or_sell
6aeb6148f54876c608a8567422652280,-15,5209,buy_or_sell
6d0b908d4a58f10ba799a17ffc740a9a,21,5209,buy_or_sell
b175569b3538494a7266a84417822116,-14,5209,buy_or_sell
70ebdbef0a9fd45919ece31f6f43cc30,17,5209,buy_or_sell
c30e3c1960dda86b2e63988763a3d080,-12,5209,buy_or_sell
06ca1d5488df8c998f0def5561c929e3,15,5209,buy_or_sell
f0535c76630d0e2a23c8c24ae4e91406,-11,5209,buy_or_sell
fe50202d0c135fa46eab51781c9c1b1d,13,5209,buy_or_sell
f56a151a59c3caf92795f71b2d252f58,-11,5209,buy_or_sell
f44fc067332b070b5d51a718dd7c47bd,13,5209,buy_or_sell
8ff175ff44f248c116f0943641a191e2,-10,5209,buy_or_sell
5efcdbf1dd7675fd97126be31774224c,11,5209,buy_or_sell
e6c32f255bfe3f16abe6c5a67d4963aa,-10,5209,buy_or_sell
f4f4db9effdd35aa8580038df6e3d75d,10,5209,buy_or_sell
7ceca44fbedae3f2b1f5d5cc8c7ec070,-10,5209,buy_or_sell
77f00ec41f41eea2715176d263a20a9b,10,5209,buy_or_sell
cce94190aa3390de9144d955d8689def,-8,5209,buy_or_sell
7fa6b26186a24f513ddbf123b2e6acdf,9,5209,buy_or_sell
18019d798b21001767e33dad267afa25,-8,5209,buy_or_sell
407ea0c3dcedfe535469da9dbed7406d,19,5210,buy_or_sell
b25eb46b76a2267cba4b559675ed0f9c,-32,5210,buy_or_sell
9123f104368c9217051cdcf9ecd18ea9,13,5210,buy_or_sell
c0345c6a4d08173909566dea0613c108,-16,5210,buy_or_sell
44e38fed4377a6926114e5b24cc1240a,12,5210,buy_or_sell
0422521c8db2ef7b3f0fe55d3198aed2,-15,5210,buy_or_sell
0f18997c179947ac4e31195fadf111d9,10,5210,buy_or_sell
433a0c73e894b77bfe02149ac0a6d80e,-14,5210,buy_or_sell
1592bbb65433fdd751c57a6bfd8f88e5,10,5210,buy_or_sell
7fa6b26186a24f513ddbf123b2e6acdf,-14,5210,buy_or_sell
25ce6f56950aab2e2b1531a5603ab796,10,5210,buy_or_sell
09991260b0c20baecc14dba14ae4bc00,-13,5210,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,9,5210,buy_or_sell
f9be48428dc1e755ac628beae691f144,-12,5210,buy_or_sell
b4db3ad412abd0e4679e50889ecb0c5a,8,5210,buy_or_sell
3a16f8824930c5eca581cab7bfa76b95,-10,5210,buy_or_sell
e196a7ad9e9357fd93d8e183e50e3c96,6,5210,buy_or_sell
0cae974f7276e23d953390b15f3a5f9b,-10,5210,buy_or_sell
cd8e5eb765e36b904ed97e8c5bd2b8dd,5,5210,buy_or_sell
e7bd00fb41eab473e05dcf29d1bf9755,-9,5210,buy_or_sell
9c77a16a4339f6c6ec3deb34fd7f98e2,5,5210,buy_or_sell
435832dd4d4a1bb10464e702987137c6,-7,5210,buy_or_sell
22ab23d3fc6a5edb1cbe0c4a938e7451,5,5210,buy_or_sell
07f503629481e0f10ddad70fdd6c6308,-5,5210,buy_or_sell
c3544b3b3ee5dea8c975aae84fb91ef9,5,5210,buy_or_sell
f097fd38402451d728bf5f499b0c0710,-5,5210,buy_or_sell
b7e7f9162f1702fe1ecd491c8b830676,5,5210,buy_or_sell
f25b4ef90d75620b75b897ebd8d4ebb9,-5,5210,buy_or_sell
89f94c9bb4801bc37f4b3e0d93524c46,5,5210,buy_or_sell
1a94f9fa20f74efaf7cdcb498dbd5d75,-5,5210,buy_or_sell
cf77a6761fda62477eccf3bee6546750,300,5211,buy_or_sell
6aeb6148f54876c608a8567422652280,-89,5211,buy_or_sell
e76e4bd6ddaf204f2e4fcc087cc2df9a,210,5211,buy_or_sell
0d56bd9068e15eb67d309d8cd3a295c7,-80,5211,buy_or_sell
21199333478512221db4d68b7d1bda51,124,5211,buy_or_sell
903e94858dd42519a658a19d17dc2359,-62,5211,buy_or_sell
6f8db6ec9e187ca230b8e07fb0b4b489,100,5211,buy_or_sell
b1dfe2bba8ca318a4cb8b82b91df6e61,-55,5211,buy_or_sell
612c64e5a270f1dc7716258034b4609d,72,5211,buy_or_sell
0f18997c179947ac4e31195fadf111d9,-42,5211,buy_or_sell
40d00be3ecb0b546b7e467e7ef7bfaa7,60,5211,buy_or_sell
f44fc067332b070b5d51a718dd7c47bd,-38,5211,buy_or_sell
7992d5e5ff9b0d708de3f70077ae7d1b,52,5211,buy_or_sell
cb6fdda7056719317dc578bd1f2107fc,-38,5211,buy_or_sell
48190d632876e28b071c397205191fbd,50,5211,buy_or_sell
dcfd83b612899fcd93291a9d715403ad,-36,5211,buy_or_sell
7fa6b26186a24f513ddbf123b2e6acdf,46,5211,buy_or_sell
886a45d9038f46167f1348e359e7a288,-31,5211,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,44,5211,buy_or_sell
fce243b62581d4ab39d7b7c448f539ec,-29,5211,buy_or_sell
07087b683ab9076fc1f44b2c6acc23a1,37,5211,buy_or_sell
3db6b67b8c57e433fff1e7be2ffc0412,-29,5211,buy_or_sell
1d906622880315514f3fef07e8c84407,36,5211,buy_or_sell
289f0f5b5c7e3e90b7f7afcddfea70bf,-28,5211,buy_or_sell
0c306cf25bf5c16cbc22731bc3ccc37f,32,5211,buy_or_sell
493ed19fe81636d0e7a13a3ecfbc4b09,-23,5211,buy_or_sell
341cfe6f3ccc15435a58b4718cf8daee,30,5211,buy_or_sell
52003282e99fc8664bea50673ac7d8d7,-22,5211,buy_or_sell
fb11a1392c7491f1711a50d7a8cfc6d3,28,5211,buy_or_sell
cce94190aa3390de9144d955d8689def,-20,5211,buy_or_sell
29b8bf16f77d686795e0a0854fc47db5,5,5212,buy_or_sell
75e8c039c86c8b6f5b76ff2a05581bc3,-6,5212,buy_or_sell
0a9f05842ad0d94a9524d373bcd44ebb,4,5212,buy_or_sell
fb11a1392c7491f1711a50d7a8cfc6d3,-4,5212,buy_or_sell
c4dda3662b7ed08c1beadf384aa9a106,4,5212,buy_or_sell
5bb7415144a6b7563a0a855d73013e7c,-2,5212,buy_or_sell
25ce6f56950aab2e2b1531a5603ab796,2,5212,buy_or_sell
52316f46683d215929a254b1a42c0abe,-2,5212,buy_or_sell
0cae974f7276e23d953390b15f3a5f9b,2,5212,buy_or_sell
d521e75c0198e180cd11090e8520b5d0,-2,5212,buy_or_sell
b54c84015111118942aeab5666d0d1be,2,5212,buy_or_sell
5f8b079d3583719b60b98dbb53330530,-2,5212,buy_or_sell
7a405da9f412ad155a9bc1312900afb3,1,5212,buy_or_sell
f06fe6cfffaca80f5fc05d241db5a872,-2,5212,buy_or_sell
18019d798b21001767e33dad267afa25,1,5212,buy_or_sell
62ca02665377c2a0b117a066e1cfdd69,-2,5212,buy_or_sell
3bbf15f5edb2dba1999ac2ebb9aaf82d,1,5212,buy_or_sell
c90323b7a8da7ca5f32ad7a44af7d4bf,-1,5212,buy_or_sell
512afb4ec1fc8af3ce61b51ae4c20675,1,5212,buy_or_sell
493ed19fe81636d0e7a13a3ecfbc4b09,-1,5212,buy_or_sell
14d963fd830b6c07181d7f7e7ce1bcec,1,5212,buy_or_sell
9076ea1606854dc74601361a8ede1a68,-1,5212,buy_or_sell
f44fc067332b070b5d51a718dd7c47bd,1,5212,buy_or_sell
15cf7d85657892dc73c3fa9da27e2607,-1,5212,buy_or_sell
dc5b2b9a32b09fa238cf5d84112ff161,1,5212,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,-1,5212,buy_or_sell
199c6ee3c168d993a33473d1be469092,1,5212,buy_or_sell
aa7b449afbd57525f4f292951a8990b3,-1,5212,buy_or_sell
32ac0c9c51cd6e4b046bc52e6288d2c0,1,5212,buy_or_sell
f25b4ef90d75620b75b897ebd8d4ebb9,-1,5212,buy_or_sell
52003282e99fc8664bea50673ac7d8d7,17,5213,buy_or_sell
f2dd7994282af28e2d905ee82ec4cf44,-15,5213,buy_or_sell
78d84b37d44699a182a7c3f4c62a0f20,16,5213,buy_or_sell
5ea974b97d618e4f40c1914ae17f7a38,-14,5213,buy_or_sell
0f18997c179947ac4e31195fadf111d9,15,5213,buy_or_sell
d6dbe5ea963c745d3cf8b893b0814fb4,-10,5213,buy_or_sell
b3d459fe2f73adc8cee7ca7b38583f45,14,5213,buy_or_sell
b8c8a617626156b8e05b9c17c4e86a8d,-10,5213,buy_or_sell
b9e1d3e348d550614d7939386f1d38f5,13,5213,buy_or_sell
b6d5bd3ca3db070ba06473577311e257,-9,5213,buy_or_sell
8ff175ff44f248c116f0943641a191e2,10,5213,buy_or_sell
00cf08cecbefeff79faa8fcc885053f1,-6,5213,buy_or_sell
4d0cb5dcea3cb7fa1dc82ecc14ba854c,10,5213,buy_or_sell
8530907ddbb0b446cced8e5ba188a702,-6,5213,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,9,5213,buy_or_sell
ca983fe61ccc7b18581ed29f42b836db,-5,5213,buy_or_sell
6f8db6ec9e187ca230b8e07fb0b4b489,6,5213,buy_or_sell
c19a122c569f3709e52b427d30c69e3d,-5,5213,buy_or_sell
65ca98e808eb80a38fc695cdd0890322,5,5213,buy_or_sell
95ffd53e84cf37e5822f03b860a6af5d,-5,5213,buy_or_sell
7aa3a178c6e06b8df8ec1d67fbd950e9,4,5213,buy_or_sell
bc151b975bdf514f1a209743e30c91bd,-5,5213,buy_or_sell
8b2beb90740511744c7a2ca8f0e5d817,4,5213,buy_or_sell
875638273ea15f058ea030390c7d78cf,-5,5213,buy_or_sell
3697a65815fb8df49ef8635d1f9ae680,4,5213,buy_or_sell
433a0c73e894b77bfe02149ac0a6d80e,-5,5213,buy_or_sell
63d8e977f2fbaa849af003ff6d10fde2,3,5213,buy_or_sell
daf902a75436abf6dddecd21dfac1bdf,-5,5213,buy_or_sell
cce94190aa3390de9144d955d8689def,3,5213,buy_or_sell
d96a8ec4307430fc0328aa77a36809e3,-4,5213,buy_or_sell
cf14663cec73753d22bd8e409d274b88,5,5220,buy_or_sell
7f35c474007a859d5eb29f9260459536,-16,5220,buy_or_sell
ca983fe61ccc7b18581ed29f42b836db,4,5220,buy_or_sell
8b2beb90740511744c7a2ca8f0e5d817,-4,5220,buy_or_sell
cf5ca18aade71fa180de859a050af58b,4,5220,buy_or_sell
4269713de27067391dbd599c76094cb2,-1,5220,buy_or_sell
65ca98e808eb80a38fc695cdd0890322,3,5220,buy_or_sell
228136ffcfb005de8eed491fdf14734f,-1,5220,buy_or_sell
36a95f4bcf2a6735366bf289bc01e5fc,2,5220,buy_or_sell
b432a09284bed7115eb40801c70b105c,-1,5220,buy_or_sell
b732b8bc4bad6740b2e8a02df0c9de7f,1,5220,buy_or_sell
54ea13a5ef5917e4241633f74b7e91eb,-1,5220,buy_or_sell
b2d3f2b887e65dfae2e4f1b107d45758,1,5220,buy_or_sell
82db87447af29b854213730f5c7d7e03,1,5220,buy_or_sell
947e4f44e773d33ee0db4324b576545d,1,5220,buy_or_sell
fd641abc4c6dd6d110b70a00a9303696,1,5220,buy_or_sell
2d6e3c471820f4ac188b385ca93e245a,1,5220,buy_or_sell
b783b2a393a2c3bc4f7942e24862411e,0,5220,buy_or_sell
c02d4324347fdb9e05677b5a03cf6163,0,5220,buy_or_sell
103e8e5efc227ac515454e7c45381e5b,0,5220,buy_or_sell
6aeb6148f54876c608a8567422652280,0,5220,buy_or_sell
bd78f14da74c5d45b4b251844a4efccc,6,5223,buy_or_sell
341cfe6f3ccc15435a58b4718cf8daee,-18,5223,buy_or_sell
493ed19fe81636d0e7a13a3ecfbc4b09,4,5223,buy_or_sell
2b35d997a1afa509ae8b3d2eb62eeeb8,-6,5223,buy_or_sell
0f18997c179947ac4e31195fadf111d9,4,5223,buy_or_sell
11c12708f40e39b5fd6827489d4c60dd,-3,5223,buy_or_sell
f0772aeb5297ee84101c8b14dc60ee4a,4,5223,buy_or_sell
22ab23d3fc6a5edb1cbe0c4a938e7451,-1,5223,buy_or_sell
84c06465c6c3d918a47a0ade00ed4db7,3,5223,buy_or_sell
cce94190aa3390de9144d955d8689def,-1,5223,buy_or_sell
c70854d3bf86a84efd88d64f6c322cdc,1,5223,buy_or_sell
8ff175ff44f248c116f0943641a191e2,-1,5223,buy_or_sell
b54c84015111118942aeab5666d0d1be,1,5223,buy_or_sell
c3563ed721477d6512c44415c7e7efe3,-1,5223,buy_or_sell
c90323b7a8da7ca5f32ad7a44af7d4bf,1,5223,buy_or_sell
534590f0e4cbb15a3908c549b51a3d98,-1,5223,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,1,5223,buy_or_sell
c1ed811e54c9045cfd0d9100bb222564,1,5223,buy_or_sell
2c8603c9de562135ba030b9306741b37,1,5223,buy_or_sell
d3b8734ef5852134930a11a4de07c488,1,5223,buy_or_sell
337e9b8b67132825271204baf1c402fc,1,5223,buy_or_sell
4470d8c2ec255d5ecc8ffd77022c1184,1,5223,buy_or_sell
1a94f9fa20f74efaf7cdcb498dbd5d75,1,5223,buy_or_sell
9abb1bef86c3e5545098e3ac39f035fc,103,5227,buy_or_sell
3db6b67b8c57e433fff1e7be2ffc0412,-324,5227,buy_or_sell
3af1363c81ac81b60580fedbc2039240,24,5227,buy_or_sell
b7ce213a901ed2496c4e2995cc88cf81,-88,5227,buy_or_sell
b97fe859c9d1a4852e2c420f27ef7dcc,24,5227,buy_or_sell
296493535f8e35a9c52972fde0cf2ade,-30,5227,buy_or_sell
8a6be8d2cc5931b88193d50f40cdfe56,20,5227,buy_or_sell
c02d4324347fdb9e05677b5a03cf6163,-21,5227,buy_or_sell
c62fb058cc654cfc5f30dcee6e594e04,20,5227,buy_or_sell
0b5f98bc959c701980b9973e7946eae3,-20,5227,buy_or_sell
31a68441a62b68cfbaa5b0caebd73b61,17,5227,buy_or_sell
39bb533aec9028ea4d0a1a8356ec3ecc,-20,5227,buy_or_sell
c45cf0fe2957839070c3fe7cba9b26c4,15,5227,buy_or_sell
dfc5a5e1d8f05ee6872c6a26c4d1e936,-17,5227,buy_or_sell
d98832e57330d36a88ea6d23389ec516,15,5227,buy_or_sell
6f2c3be3fa22d91abe5b354ed62721a0,-15,5227,buy_or_sell
66deeec8fb2daa2b705a65977150b456,14,5227,buy_or_sell
fb11a1392c7491f1711a50d7a8cfc6d3,-15,5227,buy_or_sell
b7e7f9162f1702fe1ecd491c8b830676,13,5227,buy_or_sell
e5291a2e2d4a3af76b6955c99323ca74,-13,5227,buy_or_sell
189ab3247bbe578acbb9c02f9f6127b5,11,5227,buy_or_sell
48599e563ca88fce06df863c01839e62,-13,5227,buy_or_sell
7ef5366698d50a804fff11496d786d10,11,5227,buy_or_sell
fa7923e014dd6a303b1039998c6c7123,-10,5227,buy_or_sell
0f18997c179947ac4e31195fadf111d9,10,5227,buy_or_sell
51ab15e54b8eae78be4baee541614e7f,-8,5227,buy_or_sell
dea637b7384e3c6494778597486be93b,10,5227,buy_or_sell
b95659d2f6ebdf5914432fbc7815408a,-8,5227,buy_or_sell
7ebb6f7f2641fd8c8d97203a57792cef,10,5227,buy_or_sell
0baf872c89830a2f5a4e8b5959b24569,-7,5227,buy_or_sell
b7e7f9162f1702fe1ecd491c8b830676,22,5230,buy_or_sell
b84fcf6d50ccc713a220eb5f69213af8,-54,5230,buy_or_sell
806d635bb9d5fbd01b78091fc89ead7f,20,5230,buy_or_sell
537406d16f34242aa496978394b24586,-22,5230,buy_or_sell
88f2d1e8ea2b442b4ccb38c702a4a5e7,17,5230,buy_or_sell
f06fe6cfffaca80f5fc05d241db5a872,-10,5230,buy_or_sell
493ed19fe81636d0e7a13a3ecfbc4b09,15,5230,buy_or_sell
b8c8a617626156b8e05b9c17c4e86a8d,-10,5230,buy_or_sell
c1ed811e54c9045cfd0d9100bb222564,11,5230,buy_or_sell
0a2ab4b5c5fbc364ad44698e368c1287,-10,5230,buy_or_sell
450ae2aad5a123ca9c6f0d6fea503d40,10,5230,buy_or_sell
4abca36f37b3242ead49cab33c9996cf,-7,5230,buy_or_sell
b175569b3538494a7266a84417822116,6,5230,buy_or_sell
3dfaf319d3cbea8f7cd925e4b9f734a3,-6,5230,buy_or_sell
9dd8034c25465d9cca31b4f2106a439e,5,5230,buy_or_sell
8b4b19432701b71eac9df9801be446fe,-5,5230,buy_or_sell
b5f93eea89047c50fc9ab4e3ad7bd11e,5,5230,buy_or_sell
54ea13a5ef5917e4241633f74b7e91eb,-5,5230,buy_or_sell
28131b593cea46946307844f116e355a,5,5230,buy_or_sell
189ab3247bbe578acbb9c02f9f6127b5,-3,5230,buy_or_sell
662cb6e3d517cd4c76415bfbcdf7e75b,5,5230,buy_or_sell
25f109122d2671749e2695b50189ea76,-3,5230,buy_or_sell
8b8ac924d862811b5cc17db71a609489,3,5230,buy_or_sell
612c64e5a270f1dc7716258034b4609d,-2,5230,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,3,5230,buy_or_sell
801c3e8dc2dd15519d62b97c94f07bc7,-2,5230,buy_or_sell
32ac0c9c51cd6e4b046bc52e6288d2c0,2,5230,buy_or_sell
4aec23ca69c4d32af6ca1a8de6769c2e,-2,5230,buy_or_sell
f44fc067332b070b5d51a718dd7c47bd,2,5230,buy_or_sell
947e4f44e773d33ee0db4324b576545d,-2,5230,buy_or_sell
0b5f98bc959c701980b9973e7946eae3,37,5245,buy_or_sell
55a5ea2fd459c3e7689f467f4820d363,-39,5245,buy_or_sell
cce94190aa3390de9144d955d8689def,23,5245,buy_or_sell
0f18997c179947ac4e31195fadf111d9,-10,5245,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,16,5245,buy_or_sell
d96a8ec4307430fc0328aa77a36809e3,-10,5245,buy_or_sell
2846fc8f45241f4ec193580b8458fe45,9,5245,buy_or_sell
8ff175ff44f248c116f0943641a191e2,-9,5245,buy_or_sell
91c1808c0931a3da50b52699c75c65fd,8,5245,buy_or_sell
4269713de27067391dbd599c76094cb2,-8,5245,buy_or_sell
f06fe6cfffaca80f5fc05d241db5a872,6,5245,buy_or_sell
b7ce213a901ed2496c4e2995cc88cf81,-8,5245,buy_or_sell
39e82f7f29c480b1744b9b3bad4c6e34,5,5245,buy_or_sell
a5f15afd01fc11af5d29ad3ba3c2fb54,-6,5245,buy_or_sell
534590f0e4cbb15a3908c549b51a3d98,5,5245,buy_or_sell
9068b48f1f651380e140bd0e4fe2b225,-5,5245,buy_or_sell
6664671b7586221a73589eddbc2f1981,5,5245,buy_or_sell
1a94f9fa20f74efaf7cdcb498dbd5d75,-5,5245,buy_or_sell
336ffd29d4cac5ecd1a47a83d480777b,5,5245,buy_or_sell
029ee7ec519bbdf14a0fc9c8d78d70b1,-5,5245,buy_or_sell
77102c8a6db02da5958a07456cea339d,4,5245,buy_or_sell
3c7d3a5414783128c79d4759d721fed1,-4,5245,buy_or_sell
08f1729f003253209627b4c52a449a41,3,5245,buy_or_sell
e7bd00fb41eab473e05dcf29d1bf9755,-4,5245,buy_or_sell
372081a4376c380b24ba2cf16e379c7a,3,5245,buy_or_sell
c02d4324347fdb9e05677b5a03cf6163,-4,5245,buy_or_sell
8adb47d5eb809f0ff8276c08ccfc3729,3,5245,buy_or_sell
0c251088f5b7b6e377600a348c3ce864,-4,5245,buy_or_sell
f0772aeb5297ee84101c8b14dc60ee4a,3,5245,buy_or_sell
62e2d75479371d9645df5d378d245b87,-4,5245,buy_or_sell
78d84b37d44699a182a7c3f4c62a0f20,34,5251,buy_or_sell
fd641abc4c6dd6d110b70a00a9303696,-20,5251,buy_or_sell
3f755806c8336725cdc136b8f9c6796d,26,5251,buy_or_sell
0f18997c179947ac4e31195fadf111d9,-15,5251,buy_or_sell
0710aed758078c2bcdaedd573da5813b,10,5251,buy_or_sell
c0baaa567c96e7e3945b08dac0312eab,-10,5251,buy_or_sell
7f35c474007a859d5eb29f9260459536,10,5251,buy_or_sell
8ff175ff44f248c116f0943641a191e2,-9,5251,buy_or_sell
b432a09284bed7115eb40801c70b105c,5,5251,buy_or_sell
06ca1d5488df8c998f0def5561c929e3,-7,5251,buy_or_sell
00b6806c05b34a300b23140f0f60e569,4,5251,buy_or_sell
6d0b908d4a58f10ba799a17ffc740a9a,-5,5251,buy_or_sell
e76e4bd6ddaf204f2e4fcc087cc2df9a,4,5251,buy_or_sell
e7f32264d63ffa7bd7a9f8bf7354c6c0,-5,5251,buy_or_sell
b97fe859c9d1a4852e2c420f27ef7dcc,3,5251,buy_or_sell
dfc5a5e1d8f05ee6872c6a26c4d1e936,-5,5251,buy_or_sell
05e8d38d3b09bddf094b3721cab88a45,2,5251,buy_or_sell
7fef81b1ce491b32d9c42050827cfbb1,-3,5251,buy_or_sell
aa7b449afbd57525f4f292951a8990b3,2,5251,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,-3,5251,buy_or_sell
1a128d83682d00956f611999d58d1648,2,5251,buy_or_sell
f7848cd6932172fab2bb6ac9e88bea9c,-2,5251,buy_or_sell
d7b459e105b0a3a8cd1a401c21a8e9af,2,5251,buy_or_sell
1b1a8637036ae1e6a4f01618527e6914,-2,5251,buy_or_sell
1a94f9fa20f74efaf7cdcb498dbd5d75,2,5251,buy_or_sell
c90323b7a8da7ca5f32ad7a44af7d4bf,-2,5251,buy_or_sell
3db6b67b8c57e433fff1e7be2ffc0412,1,5251,buy_or_sell
512afb4ec1fc8af3ce61b51ae4c20675,-2,5251,buy_or_sell
7498f8cd90a544cd956032d2c4f3e2cb,1,5251,buy_or_sell
493ed19fe81636d0e7a13a3ecfbc4b09,-2,5251,buy_or_sell
6333fabea0967f4595acba0d05e3419d,63,5263,buy_or_sell
f06fe6cfffaca80f5fc05d241db5a872,-60,5263,buy_or_sell
6c0c40c8e34e78e8d3f29afb11fb07e2,30,5263,buy_or_sell
512afb4ec1fc8af3ce61b51ae4c20675,-23,5263,buy_or_sell
5efcdbf1dd7675fd97126be31774224c,25,5263,buy_or_sell
493ed19fe81636d0e7a13a3ecfbc4b09,-15,5263,buy_or_sell
b3d459fe2f73adc8cee7ca7b38583f45,17,5263,buy_or_sell
48599e563ca88fce06df863c01839e62,-10,5263,buy_or_sell
7fa6b26186a24f513ddbf123b2e6acdf,15,5263,buy_or_sell
47e0f2cd0e95373bb0dd94b2a8b078c2,-9,5263,buy_or_sell
c65643cb5049849cddc8cc5877621b31,15,5263,buy_or_sell
d6c13de3c95ccb85d19a0e21209f522a,-9,5263,buy_or_sell
8a6be8d2cc5931b88193d50f40cdfe56,8,5263,buy_or_sell
b6d5bd3ca3db070ba06473577311e257,-8,5263,buy_or_sell
ca337e634abd80e7a2e8a82d65434755,8,5263,buy_or_sell
a8ee3cec6d20cf81618ed4cb8cd7b3e8,-8,5263,buy_or_sell
fe50202d0c135fa46eab51781c9c1b1d,8,5263,buy_or_sell
a337294b755197a599dc4084bb203d19,-7,5263,buy_or_sell
62e2d75479371d9645df5d378d245b87,6,5263,buy_or_sell
4470d8c2ec255d5ecc8ffd77022c1184,-7,5263,buy_or_sell
612c64e5a270f1dc7716258034b4609d,5,5263,buy_or_sell
9f4d95bef3a8c85c6f1c862851e9481b,-7,5263,buy_or_sell
7d1880eb2c5ac8f4c6d9de6366404888,5,5263,buy_or_sell
cf5d32d9a8ce4aabb15166e69805abec,-6,5263,buy_or_sell
a45e1703a8cf4907bf21177c22c50d55,4,5263,buy_or_sell
0c169b291bf94abe702b159b732b30cc,-6,5263,buy_or_sell
fa7923e014dd6a303b1039998c6c7123,4,5263,buy_or_sell
21199333478512221db4d68b7d1bda51,-6,5263,buy_or_sell
bd2b018b2b9df1793ca9af72a7be8a13,3,5263,buy_or_sell
5ea974b97d618e4f40c1914ae17f7a38,-5,5263,buy_or_sell
d48d42bb3c44f7e1ded577bb28c48d5d,13,5272,buy_or_sell
555cccffe897c9affa27b2750bab2186,-15,5272,buy_or_sell
f57de1a2b75d67355e4b06c364e5b19b,11,5272,buy_or_sell
22ab23d3fc6a5edb1cbe0c4a938e7451,-10,5272,buy_or_sell
0f3f7e5a59887dde95933e9a6efbf8d1,10,5272,buy_or_sell
493ed19fe81636d0e7a13a3ecfbc4b09,-10,5272,buy_or_sell
4931a344bc5a8f9a3fcfedda429f7097,10,5272,buy_or_sell
25ce6f56950aab2e2b1531a5603ab796,-10,5272,buy_or_sell
178ebbbd816af628f3bdac922437d0cd,10,5272,buy_or_sell
0c306cf25bf5c16cbc22731bc3ccc37f,-10,5272,buy_or_sell
7dc0cf4bfcc46cc1e9bbe371265d0491,9,5272,buy_or_sell
cd930bef61ea4dc289a7f5ae6609c70d,-10,5272,buy_or_sell
090d1e1eccaf92c5a2a31090198f28c9,5,5272,buy_or_sell
6d0b908d4a58f10ba799a17ffc740a9a,-7,5272,buy_or_sell
07087b683ab9076fc1f44b2c6acc23a1,5,5272,buy_or_sell
