stock_id:ID,name,code,market,:LABEL
713613,鈊象國泰04購01,713613,上櫃,Stock
713614,統新群益02購01,713614,上櫃,Stock
713615,萬潤群益03購01,713615,上櫃,Stock
713616,豪展群益03購01,713616,上櫃,Stock
713617,環球晶統一02購02,713617,上櫃,Stock
713618,弘塑凱基03購03,713618,上櫃,Stock
713619,宏捷科凱基03購03,713619,上櫃,Stock
713620,桂盟凱基03購01,713620,上櫃,Stock
713621,僑威凱基02購01,713621,上櫃,Stock
713622,雙鴻凱基03購01,713622,上櫃,Stock
713623,穩懋凱基02購06,713623,上櫃,Stock
713624,譜瑞凱基03購03,713624,上櫃,Stock
713625,元太國泰04購01,713625,上櫃,Stock
713626,昇佳電群益03購01,713626,上櫃,Stock
713627,信驊群益02購02,713627,上櫃,Stock
713628,原相群益02購01,713628,上櫃,Stock
713629,雙鴻群益04購03,713629,上櫃,Stock
713630,鈊象群益02購05,713630,上櫃,Stock
713631,大宇資永豐02購01,713631,上櫃,Stock
713632,友華永豐02購01,713632,上櫃,Stock
713633,台半永豐02購01,713633,上櫃,Stock
713634,雙鴻永豐02購04,713634,上櫃,Stock
713635,宜鼎兆豐03購01,713635,上櫃,Stock
713636,力致元大03購01,713636,上櫃,Stock
713637,凡甲元大03購02,713637,上櫃,Stock
713638,宣德元大02購02,713638,上櫃,Stock
713639,神盾元大03購02,713639,上櫃,Stock
713640,統新元大02購03,713640,上櫃,Stock
713641,雙鴻元大03購02,713641,上櫃,Stock
713642,台半凱基02購01,713642,上櫃,Stock
713643,神盾凱基03購01,713643,上櫃,Stock
713644,晶焱凱基02購01,713644,上櫃,Stock
713645,新普凱基03購01,713645,上櫃,Stock
713646,聚積凱基03購01,713646,上櫃,Stock
713647,弘塑統一03購01,713647,上櫃,Stock
713648,昇佳電統一04購01,713648,上櫃,Stock
713649,信驊統一04購01,713649,上櫃,Stock
713650,統新統一02購01,713650,上櫃,Stock
713651,群聯統一03購02,713651,上櫃,Stock
713652,精材統一02購01,713652,上櫃,Stock
713653,聯亞統一03購01,713653,上櫃,Stock
713654,雙鴻統一04購02,713654,上櫃,Stock
713655,雙鴻國泰04購01,713655,上櫃,Stock
713656,中美晶群益02購02,713656,上櫃,Stock
713657,環球晶群益02購02,713657,上櫃,Stock
713658,鈺太群益02購04,713658,上櫃,Stock
713659,M31永豐02購01,713659,上櫃,Stock
713660,力致永豐02購01,713660,上櫃,Stock
713661,金可永豐02購01,713661,上櫃,Stock
713662,信驊永豐02購01,713662,上櫃,Stock
713663,桂盟永豐02購01,713663,上櫃,Stock
713664,新鉅科永豐02購01,713664,上櫃,Stock
713665,宣德元大02購03,713665,上櫃,Stock
713666,原相元大03購05,713666,上櫃,Stock
713667,璟德元大02購03,713667,上櫃,Stock
713668,環球晶元大02購04,713668,上櫃,Stock
713669,中美晶兆豐03購04,713669,上櫃,Stock
713670,新普兆豐03購01,713670,上櫃,Stock
713671,宏捷科麥證02購01,713671,上櫃,Stock
713672,雙鴻麥證02購01,713672,上櫃,Stock
713673,日揚凱基02購01,713673,上櫃,Stock
713674,譜瑞凱基02購04,713674,上櫃,Stock
713675,合晶統一04購01,713675,上櫃,Stock
713676,宏捷科統一05購01,713676,上櫃,Stock
713677,宣德統一02購02,713677,上櫃,Stock
713678,大江國票03購01,713678,上櫃,Stock
713679,宣德國票03購01,713679,上櫃,Stock
713680,統新國票03購03,713680,上櫃,Stock
713681,豪展國票03購01,713681,上櫃,Stock
713682,豪展國泰03購01,713682,上櫃,Stock
713683,M31國票03購03,713683,上櫃,Stock
713684,宇峻國票03購01,713684,上櫃,Stock
713685,桂盟國票03購01,713685,上櫃,Stock
713686,環球晶國票02購01,713686,上櫃,Stock
713687,環球晶國票03購01,713687,上櫃,Stock
713688,弘塑兆豐03購02,713688,上櫃,Stock
713689,合晶康和02購01,713689,上櫃,Stock
713690,宣德康和02購01,713690,上櫃,Stock
713691,弘塑元富08購01,713691,上櫃,Stock
713692,精測元富05購01,713692,上櫃,Stock
713693,凡甲麥證02購01,713693,上櫃,Stock
713694,中菲行統一02購01,713694,上櫃,Stock
713695,展旺統一02購02,713695,上櫃,Stock
713696,中美晶凱基02購04,713696,上櫃,Stock
713697,弘塑凱基03購04,713697,上櫃,Stock
713698,雙美凱基04購02,713698,上櫃,Stock
713699,弘塑元大02購04,713699,上櫃,Stock
713700,宣德元大02購04,713700,上櫃,Stock
713701,精測元大02購04,713701,上櫃,Stock
713702,豪展元大02購01,713702,上櫃,Stock
713703,璟德元大02購04,713703,上櫃,Stock
713704,環球晶元大02購05,713704,上櫃,Stock
713705,雙鴻元大03購03,713705,上櫃,Stock
713706,中菲行永豐02購02,713706,上櫃,Stock
713707,神盾永豐02購03,713707,上櫃,Stock
713708,世界日盛02購01,713708,上櫃,Stock
713709,穩懋日盛02購01,713709,上櫃,Stock
713710,精測國泰03購03,713710,上櫃,Stock
713711,世界元大02購05,713711,上櫃,Stock
713712,統新元大02購04,713712,上櫃,Stock
713713,弘塑永豐02購01,713713,上櫃,Stock
713714,波若威永豐02購02,713714,上櫃,Stock
713715,華研永豐02購01,713715,上櫃,Stock
713716,豪展永豐02購01,713716,上櫃,Stock
713717,廣運永豐02購01,713717,上櫃,Stock
713718,凡甲凱基03購01,713718,上櫃,Stock
713719,元太凱基02購02,713719,上櫃,Stock
713720,世界凱基03購02,713720,上櫃,Stock
713721,弘塑凱基02購02,713721,上櫃,Stock
713722,統新凱基02購02,713722,上櫃,Stock
713723,聖暉凱基02購01,713723,上櫃,Stock
713724,環球晶凱基02購02,713724,上櫃,Stock
713725,宏捷科統一02購02,713725,上櫃,Stock
713726,威剛麥證02購01,713726,上櫃,Stock
713727,中菲行群益04購01,713727,上櫃,Stock
713728,波若威群益04購01,713728,上櫃,Stock
713729,統新群益02購02,713729,上櫃,Stock
713730,廣運群益02購01,713730,上櫃,Stock
713731,中菲行國票02購01,713731,上櫃,Stock
713732,良維國票03購01,713732,上櫃,Stock
713733,昇佳電國票04購01,713733,上櫃,Stock
713734,波若威國票03購01,713734,上櫃,Stock
713735,展旺國票03購01,713735,上櫃,Stock
713736,安勤元富08購01,713736,上櫃,Stock
713737,精材兆豐03購01,713737,上櫃,Stock
713738,璟德台新02購01,713738,上櫃,Stock
713739,大江康和02購01,713739,上櫃,Stock
713740,中菲行康和02購01,713740,上櫃,Stock
713741,桂盟康和02購01,713741,上櫃,Stock
713742,宏捷科元大02購05,713742,上櫃,Stock
713743,展旺元大02購01,713743,上櫃,Stock
713744,桂盟元大02購01,713744,上櫃,Stock
713745,統新元大02購05,713745,上櫃,Stock
713746,群聯元大02購01,713746,上櫃,Stock
713747,環球晶元大02購06,713747,上櫃,Stock
713748,波若威群益02購01,713748,上櫃,Stock
713749,皇田永豐02購01,713749,上櫃,Stock
713750,神盾永豐02購04,713750,上櫃,Stock
713751,精華永豐02購01,713751,上櫃,Stock
713752,緯軟永豐02購01,713752,上櫃,Stock
713753,鈊象永豐02購01,713753,上櫃,Stock
713754,中菲行凱基02購01,713754,上櫃,Stock
713755,世界凱基02購03,713755,上櫃,Stock
713756,弘塑凱基02購03,713756,上櫃,Stock
713757,豪展凱基03購01,713757,上櫃,Stock
713758,中美晶麥證02購01,713758,上櫃,Stock
713759,M31國票03購04,713759,上櫃,Stock
713760,環球晶國票03購02,713760,上櫃,Stock
713761,倉和元富02購01,713761,上櫃,Stock
713762,倉和元富08購01,713762,上櫃,Stock
713763,桂盟元富08購01,713763,上櫃,Stock
713764,桂盟元富08購02,713764,上櫃,Stock
713765,精華元富08購01,713765,上櫃,Stock
713766,元太兆豐03購01,713766,上櫃,Stock
713767,精測兆豐03購02,713767,上櫃,Stock
713768,頎邦國泰03購01,713768,上櫃,Stock
713769,雙鴻群益03購01,713769,上櫃,Stock
713770,譜瑞群益03購01,713770,上櫃,Stock
713771,弘塑元大04購01,713771,上櫃,Stock
713772,豪展元大02購02,713772,上櫃,Stock
713773,神盾台新02購01,713773,上櫃,Stock
713774,前鼎永豐02購01,713774,上櫃,Stock
713775,環球晶永豐02購02,713775,上櫃,Stock
713776,穩懋永豐02購01,713776,上櫃,Stock
713777,大江元富08購01,713777,上櫃,Stock
713778,威剛元富08購01,713778,上櫃,Stock
713779,精華兆豐03購01,713779,上櫃,Stock
713780,神盾凱基02購03,713780,上櫃,Stock
713781,雙鴻凱基04購01,713781,上櫃,Stock
713782,網家統一02購04,713782,上櫃,Stock
713783,元太國票03購01,713783,上櫃,Stock
713784,波若威國票03購02,713784,上櫃,Stock
713785,新鉅科國票03購02,713785,上櫃,Stock
713786,原相國泰03購02,713786,上櫃,Stock
713787,世界群益03購03,713787,上櫃,Stock
713788,宏捷科群益03購02,713788,上櫃,Stock
713789,創惟凱基03購02,713789,上櫃,Stock
713790,雙鴻麥證02購02,713790,上櫃,Stock
713791,聯亞兆豐04購01,713791,上櫃,Stock
713792,中美晶元大02購02,713792,上櫃,Stock
713793,元太元大02購01,713793,上櫃,Stock
713794,世界元大03購01,713794,上櫃,Stock
713795,前鼎元大02購02,713795,上櫃,Stock
713796,神盾元大02購07,713796,上櫃,Stock
713797,精華元大02購01,713797,上櫃,Stock
713798,精華元大02購02,713798,上櫃,Stock
713799,優群元大02購03,713799,上櫃,Stock
713800,創惟永豐02購01,713800,上櫃,Stock
713801,僑威永豐02購01,713801,上櫃,Stock
713802,優群永豐02購02,713802,上櫃,Stock
713803,宣德國泰04購01,713803,上櫃,Stock
713804,中美晶群益02購03,713804,上櫃,Stock
713805,碩禾群益02購01,713805,上櫃,Stock
713806,波若威永豐02購03,713806,上櫃,Stock
713807,倉和永豐02購01,713807,上櫃,Stock
713808,碩禾永豐02購01,713808,上櫃,Stock
713809,M31凱基02購02,713809,上櫃,Stock
713810,宣德凱基04購01,713810,上櫃,Stock
713811,原相凱基02購05,713811,上櫃,Stock
713812,群聯凱基02購05,713812,上櫃,Stock
713813,碩禾凱基02購02,713813,上櫃,Stock
713814,碩禾凱基03購01,713814,上櫃,Stock
713815,碩禾元大02購02,713815,上櫃,Stock
713816,碩禾元大03購01,713816,上櫃,Stock
713817,群聯元富08購01,713817,上櫃,Stock
713818,碩禾元富08購01,713818,上櫃,Stock
713819,碩禾元富08購02,713819,上櫃,Stock
713820,原相統一02購04,713820,上櫃,Stock
713821,碩禾統一05購01,713821,上櫃,Stock
713822,信驊兆豐03購02,713822,上櫃,Stock
713823,中美晶台新02購01,713823,上櫃,Stock
713824,世界元大02購06,713824,上櫃,Stock
713825,宣德元大02購05,713825,上櫃,Stock
713826,宣德元大02購06,713826,上櫃,Stock
713827,雙鴻元大03購04,713827,上櫃,Stock
713828,宣德凱基02購03,713828,上櫃,Stock
713829,神盾凱基03購02,713829,上櫃,Stock
713830,盛弘凱基02購01,713830,上櫃,Stock
713831,新鉅科凱基02購02,713831,上櫃,Stock
713832,環球晶凱基02購03,713832,上櫃,Stock
713833,碩禾統一04購01,713833,上櫃,Stock
713834,宣德國票03購02,713834,上櫃,Stock
713835,盛弘國票03購01,713835,上櫃,Stock
713836,碩禾國票03購01,713836,上櫃,Stock
713837,宣德康和02購02,713837,上櫃,Stock
713838,盛弘康和02購01,713838,上櫃,Stock
713839,雙鴻第一02購01,713839,上櫃,Stock
713840,大宇資永豐02購02,713840,上櫃,Stock
713841,宣德永豐02購03,713841,上櫃,Stock
713842,盛弘永豐02購01,713842,上櫃,Stock
713843,新普永豐02購01,713843,上櫃,Stock
713844,聯亞國泰04購01,713844,上櫃,Stock
713845,凡甲群益02購01,713845,上櫃,Stock
713846,宣德群益02購03,713846,上櫃,Stock
713847,宣德群益02購04,713847,上櫃,Stock
713848,原相群益02購03,713848,上櫃,Stock
713849,碩禾群益02購02,713849,上櫃,Stock
713850,精材群益03購01,713850,上櫃,Stock
713851,精材群益04購02,713851,上櫃,Stock
713852,信驊元富08購01,713852,上櫃,Stock
713853,碩禾元富08購03,713853,上櫃,Stock
713854,世界兆豐03購01,713854,上櫃,Stock
713855,金可兆豐03購01,713855,上櫃,Stock
713856,譜瑞兆豐03購01,713856,上櫃,Stock
713857,弘塑元大02購05,713857,上櫃,Stock
713858,是方元大02購01,713858,上櫃,Stock
713859,創惟元大02購02,713859,上櫃,Stock
713860,廣明元大02購01,713860,上櫃,Stock
713861,雙鴻國泰04購02,713861,上櫃,Stock
713862,僑威群益02購01,713862,上櫃,Stock
713863,宏捷科凱基02購02,713863,上櫃,Stock
713864,皇田凱基03購01,713864,上櫃,Stock
713865,精華凱基02購02,713865,上櫃,Stock
713866,緯軟凱基03購01,713866,上櫃,Stock
713867,宣德統一03購02,713867,上櫃,Stock
713868,宣德統一04購03,713868,上櫃,Stock
713869,穩懋統一02購06,713869,上櫃,Stock
713870,宏捷科元富08購01,713870,上櫃,Stock
713871,碩禾元富08購04,713871,上櫃,Stock
713872,宣德中信03購01,713872,上櫃,Stock
713873,宣德永豐02購04,713873,上櫃,Stock
713874,精測永豐02購01,713874,上櫃,Stock
713875,宏捷科國泰03購02,713875,上櫃,Stock
713876,環球晶國泰03購01,713876,上櫃,Stock
713877,穩懋國泰03購02,713877,上櫃,Stock
713878,神盾群益03購02,713878,上櫃,Stock
713879,良維元大02購02,713879,上櫃,Stock
713880,碩禾元大02購03,713880,上櫃,Stock
713881,緯軟元大02購01,713881,上櫃,Stock
713882,穩懋元富08購01,713882,上櫃,Stock
713883,昇佳電凱基02購05,713883,上櫃,Stock
713884,原相凱基02購06,713884,上櫃,Stock
713885,精測凱基03購01,713885,上櫃,Stock
713886,環球晶凱基03購03,713886,上櫃,Stock
713887,穩懋凱基03購03,713887,上櫃,Stock
713888,宣德統一03購03,713888,上櫃,Stock
713889,宏捷科國票03購01,713889,上櫃,Stock
713890,碩禾國票03購02,713890,上櫃,Stock
713891,雙鴻國票03購03,713891,上櫃,Stock
713892,M31永豐02購02,713892,上櫃,Stock
713893,宜特永豐02購01,713893,上櫃,Stock
713894,波若威永豐02購04,713894,上櫃,Stock
713895,是方永豐02購01,713895,上櫃,Stock
713896,原相永豐02購01,713896,上櫃,Stock
713897,神盾永豐02購05,713897,上櫃,Stock
713898,順達永豐02購01,713898,上櫃,Stock
713899,廣明永豐02購02,713899,上櫃,Stock
713900,璟德永豐02購01,713900,上櫃,Stock
713901,精材元大02購04,713901,上櫃,Stock
713902,豪展元大03購01,713902,上櫃,Stock
713903,穩懋元大02購09,713903,上櫃,Stock
713904,合晶凱基02購02,713904,上櫃,Stock
713905,雙鴻凱基02購06,713905,上櫃,Stock
713906,神盾元富03購01,713906,上櫃,Stock
713907,耕興康和02購01,713907,上櫃,Stock
713908,倉和群益03購01,713908,上櫃,Stock
713909,璟德群益03購01,713909,上櫃,Stock
713910,璟德群益03購02,713910,上櫃,Stock
713911,鈺太群益03購02,713911,上櫃,Stock
713912,熱映國泰04購01,713912,上櫃,Stock
713913,大江元大02購03,713913,上櫃,Stock
713914,桂盟元大02購02,713914,上櫃,Stock
713915,僑威元大02購01,713915,上櫃,Stock
713916,熱映元大02購01,713916,上櫃,Stock
713917,熱映元大02購02,713917,上櫃,Stock
713918,凡甲永豐02購02,713918,上櫃,Stock
713919,閎康永豐02購01,713919,上櫃,Stock
713920,緯軟永豐02購02,713920,上櫃,Stock
713921,原相元富08購01,713921,上櫃,Stock
713922,精測元富08購01,713922,上櫃,Stock
713923,熱映元富02購01,713923,上櫃,Stock
713924,群聯群益04購02,713924,上櫃,Stock
713925,僑威群益02購02,713925,上櫃,Stock
713926,精測群益02購02,713926,上櫃,Stock
713927,廣明群益02購01,713927,上櫃,Stock
713928,鈊象群益03購01,713928,上櫃,Stock
713929,倉和凱基04購01,713929,上櫃,Stock
713930,熱映凱基02購01,713930,上櫃,Stock
713931,熱映凱基03購01,713931,上櫃,Stock
713932,璟德凱基02購01,713932,上櫃,Stock
713933,環球晶凱基02購04,713933,上櫃,Stock
713934,鈊象凱基04購03,713934,上櫃,Stock
713935,鈊象凱基05購01,713935,上櫃,Stock
713936,神盾麥證02購01,713936,上櫃,Stock
713937,璟德麥證02購01,713937,上櫃,Stock
713938,鈊象統一04購01,713938,上櫃,Stock
713939,鈊象統一05購01,713939,上櫃,Stock
713940,僑威國票02購01,713940,上櫃,Stock
713941,僑威國票03購01,713941,上櫃,Stock
713942,僑威國票04購01,713942,上櫃,Stock
713943,熱映康和02購01,713943,上櫃,Stock
713944,宣德國泰03購04,713944,上櫃,Stock
713945,鈊象台新03購01,713945,上櫃,Stock
713946,神盾元富04購01,713946,上櫃,Stock
713947,大江元大03購01,713947,上櫃,Stock
713948,大江元大03購02,713948,上櫃,Stock
713949,迅得元大03購01,713949,上櫃,Stock
713950,昇佳電元大03購03,713950,上櫃,Stock
713951,宣德元大03購03,713951,上櫃,Stock
713952,僑威元大03購01,713952,上櫃,Stock
713953,精華元大03購01,713953,上櫃,Stock
713954,優群元大03購01,713954,上櫃,Stock
713955,穩懋第一03購01,713955,上櫃,Stock
713956,昇佳電中信03購01,713956,上櫃,Stock
713957,宣德中信04購01,713957,上櫃,Stock
713958,鈊象中信03購01,713958,上櫃,Stock
713959,立端永豐03購01,713959,上櫃,Stock
713960,僑威永豐03購01,713960,上櫃,Stock
713961,熱映永豐03購01,713961,上櫃,Stock
713962,鈊象永豐03購01,713962,上櫃,Stock
713963,原相國票03購02,713963,上櫃,Stock
713964,雙鴻國票03購04,713964,上櫃,Stock
713965,昇佳電凱基04購01,713965,上櫃,Stock
713966,宣德凱基03購02,713966,上櫃,Stock
713967,僑威凱基03購01,713967,上櫃,Stock
713968,鈊象凱基03購04,713968,上櫃,Stock
713969,宏捷科群益03購03,713969,上櫃,Stock
713970,原相群益03購04,713970,上櫃,Stock
713971,僑威群益03購01,713971,上櫃,Stock
713972,熱映群益03購01,713972,上櫃,Stock
713973,緯軟群益03購01,713973,上櫃,Stock
713974,鈊象群益03購02,713974,上櫃,Stock
713975,頎邦群益04購01,713975,上櫃,Stock
713976,宣德統一04購04,713976,上櫃,Stock
713977,宣德統一04購05,713977,上櫃,Stock
713978,廣明統一03購01,713978,上櫃,Stock
713979,穩懋統一03購04,713979,上櫃,Stock
713980,中美晶群益03購01,713980,上櫃,Stock
713981,昇佳電國泰03購02,713981,上櫃,Stock
713982,鈊象國泰04購02,713982,上櫃,Stock
713983,立端康和03購01,713983,上櫃,Stock
713984,精材中信04購01,713984,上櫃,Stock
713985,廣明中信04購01,713985,上櫃,Stock
713986,佳邦永豐03購01,713986,上櫃,Stock
713987,萬潤永豐03購01,713987,上櫃,Stock
713988,聖暉永豐03購01,713988,上櫃,Stock
713989,精材永豐03購01,713989,上櫃,Stock
713990,穩懋永豐03購01,713990,上櫃,Stock
713991,頎邦永豐03購01,713991,上櫃,Stock
713992,宣德群益03購02,713992,上櫃,Stock
713993,優群群益03購01,713993,上櫃,Stock
713994,聯亞群益03購01,713994,上櫃,Stock
713995,雙鴻群益04購04,713995,上櫃,Stock
713996,昇佳電元富08購01,713996,上櫃,Stock
713997,鈊象元富08購03,713997,上櫃,Stock
713998,鈊象元富08購04,713998,上櫃,Stock
713999,鈊象元富08購05,713999,上櫃,Stock
714000,鈊象元富08購06,714000,上櫃,Stock
714001,信昌電元大03購01,714001,上櫃,Stock
714002,創惟元大03購01,714002,上櫃,Stock
714003,聖暉元大03購01,714003,上櫃,Stock
714004,僑威元大03購02,714004,上櫃,Stock
714005,緯軟元大03購01,714005,上櫃,Stock
714006,鈊象元大03購01,714006,上櫃,Stock
714007,鈊象元大03購02,714007,上櫃,Stock
714008,中光電凱基03購01,714008,上櫃,Stock
714009,弘塑凱基04購01,714009,上櫃,Stock
714010,廣明凱基03購01,714010,上櫃,Stock
714011,廣明統一04購01,714011,上櫃,Stock
714012,緯軟統一04購01,714012,上櫃,Stock
714013,廣明麥證03購01,714013,上櫃,Stock
714014,台燿永豐03購01,714014,上櫃,Stock
714015,弘塑永豐03購01,714015,上櫃,Stock
714016,宇峻永豐03購01,714016,上櫃,Stock
714017,威剛永豐03購01,714017,上櫃,Stock
714018,大江國票03購02,714018,上櫃,Stock
714019,弘塑國票03購02,714019,上櫃,Stock
714020,宏捷科國票03購02,714020,上櫃,Stock
714021,信驊國票03購02,714021,上櫃,Stock
714022,宣德國票03購03,714022,上櫃,Stock
714023,群聯國票03購01,714023,上櫃,Stock
714024,雙美國票03購02,714024,上櫃,Stock
714025,鈊象國票03購01,714025,上櫃,Stock
714026,大江凱基03購01,714026,上櫃,Stock
714027,弘塑凱基03購05,714027,上櫃,Stock
714028,僑威凱基03購02,714028,上櫃,Stock
714029,穩懋凱基03購04,714029,上櫃,Stock
714030,弘塑統一04購01,714030,上櫃,Stock
714031,昇佳電統一04購02,714031,上櫃,Stock
714032,僑威統一03購01,714032,上櫃,Stock
714033,僑威統一04購01,714033,上櫃,Stock
714034,僑威統一04購02,714034,上櫃,Stock
714035,穩懋統一03購05,714035,上櫃,Stock
714036,穩懋麥證03購01,714036,上櫃,Stock
714037,宏捷科群益05購01,714037,上櫃,Stock
714038,昇佳電群益03購02,714038,上櫃,Stock
714039,昇佳電群益03購03,714039,上櫃,Stock
714040,原相群益03購05,714040,上櫃,Stock
714041,桂盟群益03購01,714041,上櫃,Stock
714042,群聯群益03購01,714042,上櫃,Stock
714043,群聯群益03購02,714043,上櫃,Stock
714044,頎邦群益03購03,714044,上櫃,Stock
714045,中菲行元大03購01,714045,上櫃,Stock
714046,台半元大03購01,714046,上櫃,Stock
714047,昇佳電元大03購04,714047,上櫃,Stock
714048,宣德元大03購04,714048,上櫃,Stock
714049,桂盟元大03購02,714049,上櫃,Stock
714050,僑威元大03購03,714050,上櫃,Stock
714051,鈊象元大03購03,714051,上櫃,Stock
714052,鈺太元大03購01,714052,上櫃,Stock
714053,弘塑元富08購02,714053,上櫃,Stock
714054,昇佳電元富08購02,714054,上櫃,Stock
714055,昇佳電元富08購03,714055,上櫃,Stock
714056,杰力元富03購01,714056,上櫃,Stock
714057,宣德元富08購01,714057,上櫃,Stock
714058,鈊象兆豐03購02,714058,上櫃,Stock
714059,宣德國泰04購02,714059,上櫃,Stock
714060,穩懋國泰03購03,714060,上櫃,Stock
714061,力致永豐03購01,714061,上櫃,Stock
714062,中菲行永豐03購01,714062,上櫃,Stock
714063,南光永豐03購01,714063,上櫃,Stock
714064,博智永豐03購01,714064,上櫃,Stock
714065,碩禾永豐03購01,714065,上櫃,Stock
714066,弘塑中信03購01,714066,上櫃,Stock
714067,力致元大03購02,714067,上櫃,Stock
714068,昇佳電元大03購05,714068,上櫃,Stock
714069,金可元大03購01,714069,上櫃,Stock
714070,宣德元大03購05,714070,上櫃,Stock
714071,萬潤元大03購01,714071,上櫃,Stock
714072,鈊象元大03購04,714072,上櫃,Stock
714073,力致元大03購03,714073,上櫃,Stock
714074,力致國票04購01,714074,上櫃,Stock
714075,中菲行國票04購01,714075,上櫃,Stock
714076,合晶國票04購01,714076,上櫃,Stock
714077,力致國泰04購01,714077,上櫃,Stock
714078,力致凱基03購01,714078,上櫃,Stock
714079,力致凱基04購01,714079,上櫃,Stock
714080,力致凱基05購01,714080,上櫃,Stock
714081,桂盟凱基04購01,714081,上櫃,Stock
714082,大江統一04購01,714082,上櫃,Stock
714083,大江統一04購02,714083,上櫃,Stock
714084,弘塑兆豐04購01,714084,上櫃,Stock
714085,力致群益04購01,714085,上櫃,Stock
714086,力致群益04購02,714086,上櫃,Stock
714087,中菲行群益04購02,714087,上櫃,Stock
714088,弘塑群益05購01,714088,上櫃,Stock
714089,宣德群益03購04,714089,上櫃,Stock
714090,宣德群益03購05,714090,上櫃,Stock
714091,原相群益03購06,714091,上櫃,Stock
714092,中美晶凱基03購02,714092,上櫃,Stock
714093,中菲行凱基03購01,714093,上櫃,Stock
714094,閎康凱基03購02,714094,上櫃,Stock
714095,鈊象凱基03購05,714095,上櫃,Stock
714096,鈺太凱基03購02,714096,上櫃,Stock
714097,力致群益04購03,714097,上櫃,Stock
714098,新普群益04購01,714098,上櫃,Stock
714099,新鉅科群益03購01,714099,上櫃,Stock
714100,僑威群益03購03,714100,上櫃,Stock
714101,僑威群益04購01,714101,上櫃,Stock
714102,鈺太群益04購01,714102,上櫃,Stock
714103,昇佳電元大03購06,714103,上櫃,Stock
714104,宣德元大03購06,714104,上櫃,Stock
714105,僑威元大03購04,714105,上櫃,Stock
714106,精測元大03購01,714106,上櫃,Stock
714107,廣明元大03購01,714107,上櫃,Stock
714108,鈺太元大03購02,714108,上櫃,Stock
714109,力致國票04購03,714109,上櫃,Stock
714110,神盾國票03購01,714110,上櫃,Stock
714111,萬潤國票04購01,714111,上櫃,Stock
714112,僑威國票03購03,714112,上櫃,Stock
714113,僑威國票04購02,714113,上櫃,Stock
714114,中菲行康和03購01,714114,上櫃,Stock
714115,大田永豐03購01,714115,上櫃,Stock
714116,神盾永豐03購01,714116,上櫃,Stock
714117,盛弘永豐03購01,714117,上櫃,Stock
714118,僑威永豐03購02,714118,上櫃,Stock
714119,聯亞永豐03購01,714119,上櫃,Stock
714120,大江元富09購01,714120,上櫃,Stock
714121,元太元富04購01,714121,上櫃,Stock
714122,雙鴻元富09購01,714122,上櫃,Stock
714123,泰博國泰05購01,714123,上櫃,Stock
714124,M31元大03購01,714124,上櫃,Stock
714125,力致元大03購04,714125,上櫃,Stock
714126,中菲行元大04購01,714126,上櫃,Stock
714127,泰博元大03購01,714127,上櫃,Stock
714128,泰博元大03購02,714128,上櫃,Stock
714129,廣明元大04購01,714129,上櫃,Stock
714130,鈊象元大03購07,714130,上櫃,Stock
714131,宏捷科群益05購02,714131,上櫃,Stock
714132,泰博群益04購01,714132,上櫃,Stock
714133,泰博群益04購02,714133,上櫃,Stock
714134,統新群益04購01,714134,上櫃,Stock
714135,鈊象群益04購01,714135,上櫃,Stock
714136,鈺太群益04購02,714136,上櫃,Stock
714137,中美晶永豐03購01,714137,上櫃,Stock
714138,中菲行永豐03購02,714138,上櫃,Stock
714139,台半永豐03購01,714139,上櫃,Stock
714140,合晶永豐03購01,714140,上櫃,Stock
714141,皇田永豐03購01,714141,上櫃,Stock
714142,泰博永豐03購02,714142,上櫃,Stock
714143,泰博永豐03購03,714143,上櫃,Stock
714144,泰博永豐03購04,714144,上櫃,Stock
714145,宣德凱基03購04,714145,上櫃,Stock
714146,泰博凱基03購01,714146,上櫃,Stock
714147,泰博凱基03購02,714147,上櫃,Stock
714148,泰博凱基04購01,714148,上櫃,Stock
714149,泰博凱基04購02,714149,上櫃,Stock
714150,泰博凱基05購01,714150,上櫃,Stock
714151,鈊象凱基05購02,714151,上櫃,Stock
714152,頎邦凱基03購02,714152,上櫃,Stock
714153,凡甲統一04購01,714153,上櫃,Stock
714154,中菲行統一04購01,714154,上櫃,Stock
714155,璟德統一04購01,714155,上櫃,Stock
714156,聯亞統一03購02,714156,上櫃,Stock
714157,中美晶麥證03購01,714157,上櫃,Stock
714158,精測麥證03購01,714158,上櫃,Stock
714159,鈺太元富09購01,714159,上櫃,Stock
714160,台燿兆豐04購01,714160,上櫃,Stock
714161,頎邦兆豐04購01,714161,上櫃,Stock
714162,兆利國票04購01,714162,上櫃,Stock
714163,佳邦國票04購01,714163,上櫃,Stock
714164,宜特國票04購01,714164,上櫃,Stock
714165,泰博國票04購01,714165,上櫃,Stock
714166,泰博國票04購02,714166,上櫃,Stock
714167,神盾國票04購01,714167,上櫃,Stock
714168,統新國票04購01,714168,上櫃,Stock
714169,精測國票04購01,714169,上櫃,Stock
714170,精測國票04購02,714170,上櫃,Stock
714171,聚和國票04購01,714171,上櫃,Stock
714172,中美晶國泰05購01,714172,上櫃,Stock
714173,鈊象國泰05購01,714173,上櫃,Stock
714174,中菲行群益04購03,714174,上櫃,Stock
714175,元太群益04購01,714175,上櫃,Stock
714176,加高群益03購01,714176,上櫃,Stock
